domain,line_idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,PLL_0,PLL_1,margin,is_correct
material-dynamics,208,flap,splash,direct,material,concept swap,-24.155964,-23.353174,-0.80279,0
material-dynamics,209,flap,splash,direct,material,concept swap,-26.994402,-27.187376,0.192974,1
material-dynamics,210,fold,pour,direct,material,concept swap,-20.560411,-20.575468,0.015057,1
material-dynamics,211,fold,pour,direct,material,concept swap,-23.0478,-22.130674,-0.917126,0
material-dynamics,212,fold,pour,direct,material,concept swap,-18.954344,-19.347584,0.39324,1
material-dynamics,213,fold,pour,direct,material,concept swap,-21.648436,-20.057873,-1.590563,0
material-dynamics,214,fold,pour,direct,material,concept swap,-22.318598,-22.925907,0.607309,1
material-dynamics,215,fold,pour,direct,material,concept swap,-26.384672,-25.600683,-0.783989,0
material-dynamics,216,fold,pour,direct,material,concept swap,-19.627808,-19.381994,-0.245813,0
material-dynamics,217,fold,pour,direct,material,concept swap,-22.048866,-21.683601,-0.365265,0
material-dynamics,218,fold,pour,direct,material,concept swap,-22.992504,-24.153833,1.161329,1
material-dynamics,219,fold,pour,direct,material,concept swap,-25.901392,-23.957993,-1.943399,0
material-dynamics,220,fold,pour,indirect,material,concept swap,-19.602768,-20.71209,1.109322,1
material-dynamics,221,fold,pour,indirect,material,concept swap,-22.028612,-19.285004,-2.743608,0
material-dynamics,222,fold,pour,indirect,material,concept swap,-17.170727,-18.857059,1.686333,1
material-dynamics,223,fold,pour,indirect,material,concept swap,-21.243473,-19.44622,-1.797253,0
material-dynamics,224,fold,pour,indirect,material,concept swap,-20.602821,-19.782499,-0.820322,0
material-dynamics,225,fold,pour,indirect,material,concept swap,-22.47489,-24.070717,1.595827,1
material-dynamics,226,fold,pour,indirect,material,concept swap,-17.451273,-20.231447,2.780174,1
material-dynamics,227,fold,pour,indirect,material,concept swap,-22.773308,-19.867271,-2.906036,0
material-dynamics,228,fold,pour,indirect,material,concept swap,-20.679571,-21.304789,0.625217,1
material-dynamics,229,fold,pour,indirect,material,concept swap,-22.614174,-22.911594,0.297421,1
material-dynamics,230,fold,stir,direct,material,concept swap,-20.560411,-19.90584,-0.654572,0
material-dynamics,231,fold,stir,direct,material,concept swap,-22.798334,-24.463572,1.665237,1
material-dynamics,232,fold,stir,direct,material,concept swap,-20.560411,-20.575468,0.015057,1
material-dynamics,233,fold,stir,direct,material,concept swap,-23.740978,-24.463572,0.722593,1
material-dynamics,234,fold,stir,direct,material,concept swap,-18.954344,-20.534414,1.58007,1
material-dynamics,235,fold,stir,direct,material,concept swap,-21.999626,-22.353544,0.353918,1
material-dynamics,236,fold,stir,direct,material,concept swap,-18.954344,-19.347584,0.39324,1
material-dynamics,237,fold,stir,direct,material,concept swap,-22.342476,-22.353544,0.011068,1
material-dynamics,238,fold,stir,direct,material,concept swap,-22.318598,-21.737925,-0.580673,0
material-dynamics,239,fold,stir,direct,material,concept swap,-26.213497,-27.604527,1.391029,1
material-dynamics,240,fold,stir,direct,material,concept swap,-22.318598,-22.925907,0.607309,1
material-dynamics,241,fold,stir,direct,material,concept swap,-27.774752,-27.604527,-0.170225,0
material-dynamics,242,fold,stir,direct,material,concept swap,-19.627808,-18.288933,-1.338875,0
material-dynamics,243,fold,stir,direct,material,concept swap,-22.582491,-25.012024,2.429533,1
material-dynamics,244,fold,stir,direct,material,concept swap,-19.627808,-19.381994,-0.245813,0
material-dynamics,245,fold,stir,direct,material,concept swap,-24.182571,-25.012024,0.829453,1
material-dynamics,246,fold,stir,direct,material,concept swap,-22.992504,-22.404076,-0.588428,0
material-dynamics,247,fold,stir,direct,material,concept swap,-26.019173,-27.422943,1.40377,1
material-dynamics,248,fold,stir,direct,material,concept swap,-22.992504,-24.153833,1.161329,1
material-dynamics,249,fold,stir,direct,material,concept swap,-28.100929,-27.422943,-0.677986,0
material-dynamics,250,fold,stir,indirect,material,concept swap,-19.602768,-20.71209,1.109322,1
material-dynamics,251,fold,stir,indirect,material,concept swap,-23.569971,-24.403015,0.833044,1
material-dynamics,252,fold,stir,indirect,material,concept swap,-19.602768,-21.850189,2.247421,1
material-dynamics,253,fold,stir,indirect,material,concept swap,-26.368965,-24.403015,-1.96595,0
material-dynamics,254,fold,stir,indirect,material,concept swap,-17.170727,-19.480976,2.310249,1
material-dynamics,255,fold,stir,indirect,material,concept swap,-23.14143,-22.790096,-0.351334,0
material-dynamics,256,fold,stir,indirect,material,concept swap,-17.170727,-18.857059,1.686333,1
material-dynamics,257,fold,stir,indirect,material,concept swap,-22.558329,-22.790096,0.231768,1
material-dynamics,258,fold,stir,indirect,material,concept swap,-20.602821,-19.782499,-0.820322,0
material-dynamics,259,fold,stir,indirect,material,concept swap,-24.272779,-26.386822,2.114042,1
material-dynamics,260,fold,stir,indirect,material,concept swap,-20.602821,-21.43708,0.834259,1
material-dynamics,261,fold,stir,indirect,material,concept swap,-25.990705,-26.386822,0.396116,1
material-dynamics,262,fold,stir,indirect,material,concept swap,-17.451273,-20.231447,2.780174,1
material-dynamics,263,fold,stir,indirect,material,concept swap,-24.168194,-23.812145,-0.356049,0
material-dynamics,264,fold,stir,indirect,material,concept swap,-17.451273,-19.882885,2.431612,1
material-dynamics,265,fold,stir,indirect,material,concept swap,-25.413521,-23.812145,-1.601376,0
material-dynamics,266,fold,stir,indirect,material,concept swap,-20.679571,-21.304789,0.625217,1
material-dynamics,267,fold,stir,indirect,material,concept swap,-23.996738,-25.000896,1.004158,1
material-dynamics,268,fold,stir,indirect,material,concept swap,-20.679571,-22.260958,1.581387,1
material-dynamics,269,fold,stir,indirect,material,concept swap,-25.754055,-25.000896,-0.753159,0
material-dynamics,270,hang,pour,direct,material,concept swap,-24.139114,-24.75448,0.615366,1
material-dynamics,271,hang,pour,direct,material,concept swap,-23.0478,-22.130674,-0.917126,0
material-dynamics,272,hang,pour,direct,material,concept swap,-22.71521,-23.453861,0.738651,1
material-dynamics,273,hang,pour,direct,material,concept swap,-21.648436,-20.057873,-1.590563,0
material-dynamics,274,hang,pour,direct,material,concept swap,-28.160332,-28.91711,0.756779,1
material-dynamics,275,hang,pour,direct,material,concept swap,-26.384672,-25.600683,-0.783989,0
material-dynamics,276,hang,pour,direct,material,concept swap,-22.364494,-22.219315,-0.14518,0
material-dynamics,277,hang,pour,direct,material,concept swap,-22.048866,-21.683601,-0.365265,0
material-dynamics,278,hang,pour,direct,material,concept swap,-27.354746,-29.345676,1.990931,1
material-dynamics,279,hang,pour,direct,material,concept swap,-25.901392,-23.957993,-1.943399,0
material-dynamics,280,hang,pour,indirect,material,concept swap,-23.536371,-22.745289,-0.791082,0
material-dynamics,281,hang,pour,indirect,material,concept swap,-22.028612,-19.285004,-2.743608,0
material-dynamics,282,hang,pour,indirect,material,concept swap,-23.576925,-21.792299,-1.784626,0
material-dynamics,283,hang,pour,indirect,material,concept swap,-21.243473,-19.44622,-1.797253,0
material-dynamics,284,hang,pour,indirect,material,concept swap,-25.642298,-24.85313,-0.789167,0
material-dynamics,285,hang,pour,indirect,material,concept swap,-22.47489,-24.070717,1.595827,1
material-dynamics,286,hang,pour,indirect,material,concept swap,-20.730085,-21.741293,1.011208,1
material-dynamics,287,hang,pour,indirect,material,concept swap,-22.773308,-19.867271,-2.906036,0
material-dynamics,288,hang,pour,indirect,material,concept swap,-24.551199,-25.708107,1.156908,1
material-dynamics,289,hang,pour,indirect,material,concept swap,-22.614174,-22.911594,0.297421,1
material-dynamics,290,hang,stir,direct,material,concept swap,-24.139114,-23.305145,-0.833969,0
material-dynamics,291,hang,stir,direct,material,concept swap,-22.798334,-24.463572,1.665237,1
material-dynamics,292,hang,stir,direct,material,concept swap,-24.139114,-24.75448,0.615366,1
material-dynamics,293,hang,stir,direct,material,concept swap,-23.740978,-24.463572,0.722593,1
material-dynamics,294,hang,stir,direct,material,concept swap,-22.71521,-22.225393,-0.489817,0
material-dynamics,295,hang,stir,direct,material,concept swap,-21.999626,-22.353544,0.353918,1
material-dynamics,296,hang,stir,direct,material,concept swap,-22.71521,-23.453861,0.738651,1
material-dynamics,297,hang,stir,direct,material,concept swap,-22.342476,-22.353544,0.011068,1
material-dynamics,298,hang,stir,direct,material,concept swap,-28.160332,-27.344078,-0.816254,0
material-dynamics,299,hang,stir,direct,material,concept swap,-26.213497,-27.604527,1.391029,1
material-dynamics,300,hang,stir,direct,material,concept swap,-28.160332,-28.91711,0.756779,1
material-dynamics,301,hang,stir,direct,material,concept swap,-27.774752,-27.604527,-0.170225,0
material-dynamics,302,hang,stir,direct,material,concept swap,-22.364494,-20.521856,-1.842638,0
material-dynamics,303,hang,stir,direct,material,concept swap,-22.582491,-25.012024,2.429533,1
material-dynamics,304,hang,stir,direct,material,concept swap,-22.364494,-22.219315,-0.14518,0
material-dynamics,305,hang,stir,direct,material,concept swap,-24.182571,-25.012024,0.829453,1
material-dynamics,306,hang,stir,direct,material,concept swap,-27.354746,-26.863659,-0.491087,0
material-dynamics,307,hang,stir,direct,material,concept swap,-26.019173,-27.422943,1.40377,1
material-dynamics,308,hang,stir,direct,material,concept swap,-27.354746,-29.345676,1.990931,1
material-dynamics,309,hang,stir,direct,material,concept swap,-28.100929,-27.422943,-0.677986,0
material-dynamics,310,hang,stir,indirect,material,concept swap,-23.536371,-22.745289,-0.791082,0
material-dynamics,311,hang,stir,indirect,material,concept swap,-23.569971,-24.403015,0.833044,1
material-dynamics,312,hang,stir,indirect,material,concept swap,-23.536371,-24.981529,1.445158,1
material-dynamics,313,hang,stir,indirect,material,concept swap,-26.368965,-24.403015,-1.96595,0
material-dynamics,314,hang,stir,indirect,material,concept swap,-23.576925,-22.133924,-1.443001,0
material-dynamics,315,hang,stir,indirect,material,concept swap,-23.14143,-22.790096,-0.351334,0
material-dynamics,316,hang,stir,indirect,material,concept swap,-23.576925,-21.792299,-1.784626,0
material-dynamics,317,hang,stir,indirect,material,concept swap,-22.558329,-22.790096,0.231768,1
material-dynamics,318,hang,stir,indirect,material,concept swap,-25.642298,-24.85313,-0.789167,0
material-dynamics,319,hang,stir,indirect,material,concept swap,-24.272779,-26.386822,2.114042,1
material-dynamics,320,hang,stir,indirect,material,concept swap,-25.642298,-25.63649,-0.005808,0
material-dynamics,321,hang,stir,indirect,material,concept swap,-25.990705,-26.386822,0.396116,1
material-dynamics,322,hang,stir,indirect,material,concept swap,-20.730085,-21.741293,1.011208,1
material-dynamics,323,hang,stir,indirect,material,concept swap,-24.168194,-23.812145,-0.356049,0
material-dynamics,324,hang,stir,indirect,material,concept swap,-20.730085,-22.060499,1.330414,1
material-dynamics,325,hang,stir,indirect,material,concept swap,-25.413521,-23.812145,-1.601376,0
material-dynamics,326,hang,stir,indirect,material,concept swap,-24.551199,-25.708107,1.156908,1
material-dynamics,327,hang,stir,indirect,material,concept swap,-23.996738,-25.000896,1.004158,1
material-dynamics,328,hang,stir,indirect,material,concept swap,-24.551199,-26.018425,1.467226,1
material-dynamics,329,hang,stir,indirect,material,concept swap,-25.754055,-25.000896,-0.753159,0
material-dynamics,330,pile,stir,direct,material,concept swap,-26.744892,-26.147038,-0.597855,0
material-dynamics,331,pile,stir,direct,material,concept swap,-22.798334,-24.463572,1.665237,1
material-dynamics,332,pile,stir,direct,material,concept swap,-26.214485,-26.177326,-0.037159,0
material-dynamics,333,pile,stir,direct,material,concept swap,-21.999626,-22.353544,0.353918,1
material-dynamics,334,pile,stir,direct,material,concept swap,-31.001511,-30.295614,-0.705896,0
material-dynamics,335,pile,stir,direct,material,concept swap,-26.213497,-27.604527,1.391029,1
material-dynamics,336,pile,stir,direct,material,concept swap,-27.406797,-26.060238,-1.34656,0
material-dynamics,337,pile,stir,direct,material,concept swap,-22.582491,-25.012024,2.429533,1
material-dynamics,338,pile,stir,direct,material,concept swap,-29.580782,-29.455763,-0.125019,0
material-dynamics,339,pile,stir,direct,material,concept swap,-26.019173,-27.422943,1.40377,1
material-dynamics,340,pile,stir,indirect,material,concept swap,-25.81284,-27.728697,1.915857,1
material-dynamics,341,pile,stir,indirect,material,concept swap,-26.368965,-24.403015,-1.96595,0
material-dynamics,342,pile,stir,indirect,material,concept swap,-26.662928,-26.540859,-0.122068,0
material-dynamics,343,pile,stir,indirect,material,concept swap,-23.14143,-22.790096,-0.351334,0
material-dynamics,344,pile,stir,indirect,material,concept swap,-30.10911,-30.457226,0.348116,1
material-dynamics,345,pile,stir,indirect,material,concept swap,-25.990705,-26.386822,0.396116,1
material-dynamics,346,pile,stir,indirect,material,concept swap,-26.078978,-26.968416,0.889439,1
material-dynamics,347,pile,stir,indirect,material,concept swap,-25.413521,-23.812145,-1.601376,0
material-dynamics,348,pile,stir,indirect,material,concept swap,-29.160048,-30.226105,1.066057,1
material-dynamics,349,pile,stir,indirect,material,concept swap,-25.754055,-25.000896,-0.753159,0
material-dynamics,350,pour,drape,indirect,material,concept swap,-25.002689,-19.285004,-5.717686,0
material-dynamics,351,pour,drape,indirect,material,concept swap,-32.523579,-35.648861,3.125282,1
material-dynamics,352,pour,drape,indirect,material,concept swap,-17.772905,-19.44622,1.673315,1
material-dynamics,353,pour,drape,indirect,material,concept swap,-28.964287,-28.79887,-0.165417,0
material-dynamics,354,pour,drape,indirect,material,concept swap,-25.905638,-24.070717,-1.834921,0
material-dynamics,355,pour,drape,indirect,material,concept swap,-36.952217,-37.232224,0.280006,1
material-dynamics,356,pour,drape,indirect,material,concept swap,-21.6665,-19.867271,-1.799229,0
material-dynamics,357,pour,drape,indirect,material,concept swap,-31.997398,-34.075081,2.077682,1
material-dynamics,358,pour,drape,indirect,material,concept swap,-21.770649,-22.911594,1.140945,1
material-dynamics,359,pour,drape,indirect,material,concept swap,-36.369499,-34.102032,-2.267467,0
material-dynamics,360,pour,hang,indirect,material,concept swap,-25.002689,-19.285004,-5.717686,0
material-dynamics,361,pour,hang,indirect,material,concept swap,-23.536371,-26.12233,2.585958,1
material-dynamics,362,pour,hang,indirect,material,concept swap,-17.772905,-19.44622,1.673315,1
material-dynamics,363,pour,hang,indirect,material,concept swap,-23.576925,-20.640755,-2.936171,0
material-dynamics,364,pour,hang,indirect,material,concept swap,-25.905638,-24.070717,-1.834921,0
