arm,checkpoint,split,numops,local_index,sample_id,example_id,item_key,pred,pred_idx,correct,gold,option_count
view,chck_100M,ambiref,2,196,1135,1502,ambiref:2:196,the red shirt and the red cigarette.,2,False,the big sheet and the big cigarette.,5
view,chck_100M,ambiref,2,197,2053,1503,ambiref:2:197,the big bill.,1,False,the blue coat.,5
view,chck_100M,ambiref,2,198,103,1506,ambiref:2:198,the green dress.,2,False,the big book.,5
view,chck_100M,ambiref,2,199,295,1507,ambiref:2:199,the yellow ticket and the blue tea.,2,False,the big creature and the red rose.,5
view,chck_100M,ambiref,2,200,593,1508,ambiref:2:200,the yellow glass and the yellow apple and the big branch.,1,False,the green machine and the big bone and the yellow bone.,5
view,chck_100M,ambiref,2,201,2029,1509,ambiref:2:201,the big block and the yellow block.,1,False,the big letter and the yellow block.,5
view,chck_100M,ambiref,2,202,1887,1510,ambiref:2:202,the blue tape.,1,False,the green bus.,5
view,chck_100M,ambiref,2,203,116,1512,ambiref:2:203,the green note and the yellow note and the small camera.,0,True,the green note and the yellow note and the small camera.,5
view,chck_100M,ambiref,2,204,1147,1513,ambiref:2:204,the yellow train and the red dish and the red brick.,2,False,the blue cross and the green dish and the small fig.,5
view,chck_100M,ambiref,2,205,1886,1514,ambiref:2:205,the blue bill and the green card and the big tape.,1,False,the red flower and the red dress and the green cross.,5
view,chck_100M,ambiref,2,206,1723,1515,ambiref:2:206,the red string.,0,True,the red string.,5
view,chck_100M,ambiref,2,207,147,1516,ambiref:2:207,the yellow dish.,0,True,the yellow dish.,5
view,chck_100M,ambiref,2,208,1886,1518,ambiref:2:208,the blue bill and the green card and the big tape.,2,False,the big cash and the green beer and the red tape.,5
view,chck_100M,ambiref,2,209,1792,1519,ambiref:2:209,the blue milk and the big tape.,3,False,the blue milk and the red bus.,5
view,chck_100M,ambiref,2,210,498,1520,ambiref:2:210,the blue phone.,3,False,the small phone.,5
view,chck_100M,ambiref,2,211,2055,1523,ambiref:2:211,the green wheel.,2,False,the blue phone.,5
view,chck_100M,ambiref,2,212,1731,1525,ambiref:2:212,the red drug and the yellow disk and the yellow knife.,1,False,the blue glass and the small card and the red cross.,5
view,chck_100M,ambiref,2,213,715,1527,ambiref:2:213,the small shoe and the blue camera.,0,True,the small shoe and the blue camera.,5
view,chck_100M,ambiref,2,214,116,1528,ambiref:2:214,the big computer and the blue note.,1,False,the blue crown and the green cash.,5
view,chck_100M,ambiref,2,215,586,1529,ambiref:2:215,the blue gift and the yellow coat.,2,False,the yellow painting and the green magazine.,5
view,chck_100M,ambiref,2,216,1817,1530,ambiref:2:216,the yellow milk.,3,False,the blue milk.,5
view,chck_100M,ambiref,2,217,53,1532,ambiref:2:217,the small car and the green brain and the blue coat.,4,False,the small car and the big wire and the blue coat.,5
view,chck_100M,ambiref,2,218,2055,1534,ambiref:2:218,the green bell and the red wire.,1,False,the green bone and the small cigarette.,5
view,chck_100M,ambiref,2,219,457,1536,ambiref:2:219,the big boat and the big apple and the yellow magazine.,3,False,the big boat and the blue rock and the yellow magazine.,5
view,chck_100M,ambiref,2,220,477,1539,ambiref:2:220,the green cake.,0,True,the green cake.,5
view,chck_100M,ambiref,2,221,1858,1541,ambiref:2:221,the big crown.,0,True,the big crown.,5
view,chck_100M,ambiref,2,222,116,1543,ambiref:2:222,the blue note.,4,False,the big bomb.,5
view,chck_100M,ambiref,2,223,73,1545,ambiref:2:223,the green file.,4,False,the big picture.,5
view,chck_100M,ambiref,2,224,1650,1546,ambiref:2:224,the green brain.,2,False,the green key.,5
view,chck_100M,ambiref,2,225,194,1547,ambiref:2:225,the big suit.,0,True,the big suit.,5
view,chck_100M,ambiref,2,226,33,1548,ambiref:2:226,the yellow medicine and the green cup.,4,False,the yellow medicine and the big bus.,5
view,chck_100M,ambiref,2,227,1511,1551,ambiref:2:227,the blue rock and the blue coat.,2,False,the small document and the green bread.,5
view,chck_100M,ambiref,2,228,1942,1552,ambiref:2:228,the blue cream.,1,False,the yellow note.,5
view,chck_100M,ambiref,2,229,1206,1553,ambiref:2:229,the yellow clock.,2,False,the blue egg.,5
view,chck_100M,ambiref,2,230,1942,1554,ambiref:2:230,the big sheet and the big fish and the big cream.,1,False,the big sheet and the big fish and the small coat.,5
view,chck_100M,ambiref,2,231,766,1557,ambiref:2:231,the green block and the small dish.,1,False,the green crown and the red cream.,5
view,chck_100M,ambiref,2,232,1863,1558,ambiref:2:232,the red disk and the big book.,3,False,the red disk and the yellow book.,5
view,chck_100M,ambiref,2,233,982,1559,ambiref:2:233,the blue rock and the big disk.,0,True,the blue rock and the big disk.,5
view,chck_100M,ambiref,2,234,1817,1560,ambiref:2:234,the blue cigarette and the blue flower.,3,False,the small cigarette and the blue flower.,5
view,chck_100M,ambiref,2,235,1805,1561,ambiref:2:235,the big bus and the small branch and the small paper.,1,False,the yellow glass and the blue apple and the big watch.,5
view,chck_100M,ambiref,2,236,591,1562,ambiref:2:236,the green ticket.,4,False,the small hat.,5
view,chck_100M,ambiref,2,237,295,1563,ambiref:2:237,the small dress.,4,False,the green ticket.,5
view,chck_100M,ambiref,2,238,586,1564,ambiref:2:238,the red ring.,0,True,the red ring.,5
view,chck_100M,ambiref,2,239,1380,1566,ambiref:2:239,the red cigarette and the red disk.,1,False,the small coffee and the big map.,5
view,chck_100M,ambiref,2,240,2204,1567,ambiref:2:240,the green ice and the big boat.,0,True,the green ice and the big boat.,5
view,chck_100M,ambiref,2,241,635,1568,ambiref:2:241,the green stone.,0,True,the green stone.,5
view,chck_100M,ambiref,2,242,1451,1572,ambiref:2:242,the blue ball.,0,True,the blue ball.,5
view,chck_100M,ambiref,2,243,1650,1573,ambiref:2:243,the green shoe and the small key and the green brain.,3,False,the green shoe and the big key and the green brain.,5
view,chck_100M,ambiref,2,244,73,1575,ambiref:2:244,the blue pipe.,1,False,the big picture.,5
view,chck_100M,ambiref,2,245,1333,1576,ambiref:2:245,the small glass and the big string.,0,True,the small glass and the big string.,5
view,chck_100M,ambiref,2,246,1511,1577,ambiref:2:246,the big television and the blue clock and the big cake.,2,False,the blue rock and the small guitar and the blue wire.,5
view,chck_100M,ambiref,2,247,1344,1578,ambiref:2:247,the blue shirt and the small clock.,3,False,the big shirt and the small clock.,5
view,chck_100M,ambiref,2,248,2055,1580,ambiref:2:248,the green wheel.,2,False,the blue phone.,5
view,chck_100M,ambiref,2,249,33,1581,ambiref:2:249,the big guitar and the red book.,1,False,the yellow medicine and the big bus.,5
view,chck_100M,ambiref,2,250,874,1582,ambiref:2:250,the blue book and the red drug.,2,False,the small drug and the green card.,5
view,chck_100M,ambiref,2,251,1858,1583,ambiref:2:251,the big crown.,0,True,the big crown.,5
view,chck_100M,ambiref,2,252,1325,1586,ambiref:2:252,the green cream.,1,False,the small sheet.,5
view,chck_100M,ambiref,2,253,1987,1587,ambiref:2:253,the blue camera.,0,True,the blue camera.,5
view,chck_100M,ambiref,2,254,850,1588,ambiref:2:254,the red rock and the yellow cup.,0,True,the red rock and the yellow cup.,5
view,chck_100M,ambiref,2,255,116,1589,ambiref:2:255,the green note and the yellow note and the small camera.,0,True,the green note and the yellow note and the small camera.,5
view,chck_100M,ambiref,2,256,1319,1590,ambiref:2:256,the small glass and the blue fan.,2,False,the big engine and the green glass.,5
view,chck_100M,ambiref,2,257,1121,1591,ambiref:2:257,the big hat and the small hat.,4,False,the green note and the small hat.,5
view,chck_100M,ambiref,2,258,798,1594,ambiref:2:258,the yellow tea and the yellow brain.,1,False,the blue magazine and the big magazine.,5
view,chck_100M,ambiref,2,259,593,1596,ambiref:2:259,the yellow ticket.,1,False,the small ticket.,5
view,chck_100M,ambiref,2,260,2202,1597,ambiref:2:260,the big cheese.,4,False,the blue cash.,5
view,chck_100M,ambiref,2,261,477,1598,ambiref:2:261,the red key.,3,False,the yellow brain.,5
view,chck_100M,ambiref,2,262,1987,1599,ambiref:2:262,the blue game and the blue camera.,3,False,the blue game and the red note.,5
view,chck_100M,ambiref,2,263,1077,1600,ambiref:2:263,the small bus.,0,True,the small bus.,5
view,chck_100M,ambiref,2,264,1879,1601,ambiref:2:264,the blue book.,4,False,the green picture.,5
view,chck_100M,ambiref,2,265,766,1607,ambiref:2:265,the red watch and the blue car and the green car.,0,True,the red watch and the blue car and the green car.,5
view,chck_100M,ambiref,2,266,1894,1609,ambiref:2:266,the red letter and the small shell and the green crown.,3,False,the yellow letter and the small shell and the green crown.,5
view,chck_100M,ambiref,2,267,1097,1610,ambiref:2:267,the blue jacket.,3,False,the yellow paper.,5
view,chck_100M,ambiref,2,268,212,1611,ambiref:2:268,the green tie.,1,False,the small seed.,5
view,chck_100M,ambiref,2,269,1095,1613,ambiref:2:269,the red book.,4,False,the small brick.,5
view,chck_100M,ambiref,2,270,1999,1616,ambiref:2:270,the blue fish.,0,True,the blue fish.,5
view,chck_100M,ambiref,2,271,1193,1618,ambiref:2:271,the blue branch.,0,True,the blue branch.,5
view,chck_100M,ambiref,2,272,813,1619,ambiref:2:272,the green card and the small dress.,4,False,the green card and the big document.,5
view,chck_100M,ambiref,2,273,453,1620,ambiref:2:273,the red coffee and the yellow magazine.,4,False,the small seed and the yellow magazine.,5
view,chck_100M,ambiref,2,274,39,1621,ambiref:2:274,the green wheel and the yellow bowl and the blue crown.,4,False,the green wheel and the big painting and the blue crown.,5
view,chck_100M,ambiref,2,275,1451,1622,ambiref:2:275,the big radio and the big cash.,4,False,the red cross and the big cash.,5
view,chck_100M,ambiref,2,276,1140,1624,ambiref:2:276,the red note and the red cream.,1,False,the blue knife and the big knife.,5
view,chck_100M,ambiref,2,277,629,1625,ambiref:2:277,the big watch.,2,False,the small watch.,5
view,chck_100M,ambiref,2,278,1451,1626,ambiref:2:278,the green cash and the red computer.,2,False,the big radio and the green cash.,5
view,chck_100M,ambiref,2,279,1881,1628,ambiref:2:279,the small rock.,3,False,the blue rock.,5
view,chck_100M,ambiref,2,280,1003,1629,ambiref:2:280,the blue medicine.,4,False,the green disk.,5
view,chck_100M,ambiref,2,281,103,1630,ambiref:2:281,the green book and the green dress and the big coat.,3,False,the green milk and the green dress and the big coat.,5
view,chck_100M,ambiref,2,282,813,1631,ambiref:2:282,the yellow milk and the small dress and the small coat.,2,False,the red dress and the green block and the red bone.,5
view,chck_100M,ambiref,2,283,1792,1633,ambiref:2:283,the blue milk and the blue sheet.,3,False,the blue milk and the red bus.,5
view,chck_100M,ambiref,2,284,872,1635,ambiref:2:284,the yellow bill.,2,False,the big disk.,5
view,chck_100M,ambiref,2,285,147,1637,ambiref:2:285,the yellow sheet.,1,False,the small fig.,5
view,chck_100M,ambiref,2,286,1511,1639,ambiref:2:286,the big television and the big cake.,1,False,the small document and the green bread.,5
view,chck_100M,ambiref,2,287,1335,1640,ambiref:2:287,the blue rock and the big ring.,4,False,the blue rock and the big camera.,5
view,chck_100M,ambiref,2,288,1628,1641,ambiref:2:288,the blue shell.,0,True,the blue shell.,5
view,chck_100M,ambiref,2,289,1193,1642,ambiref:2:289,the blue branch.,0,True,the blue branch.,5
view,chck_100M,ambiref,2,290,2086,1643,ambiref:2:290,the yellow bag.,3,False,the big bag.,5
view,chck_100M,ambiref,2,291,1080,1644,ambiref:2:291,the red note.,0,True,the red note.,5
view,chck_100M,ambiref,2,292,1303,1645,ambiref:2:292,the green cash and the red bag and the green branch.,2,False,the small paper and the blue newspaper and the small medicine.,5
view,chck_100M,ambiref,2,293,1319,1647,ambiref:2:293,the small glass and the blue fan.,2,False,the big engine and the green glass.,5
view,chck_100M,ambiref,2,294,834,1648,ambiref:2:294,the blue drug and the yellow document.,0,True,the blue drug and the yellow document.,5
view,chck_100M,ambiref,2,295,1258,1649,ambiref:2:295,the yellow drink.,2,False,the blue seed.,5
view,chck_100M,ambiref,2,296,295,1651,ambiref:2:296,the big creature and the blue tea.,4,False,the yellow ticket and the blue tea.,5
view,chck_100M,ambiref,2,297,128,1653,ambiref:2:297,the small tea and the big apple.,2,False,the small tea and the small car.,5
view,chck_100M,ambiref,2,298,1121,1654,ambiref:2:298,the yellow ticket.,2,False,the yellow note.,5
view,chck_100M,ambiref,2,299,946,1655,ambiref:2:299,the small magazine and the red gift.,0,True,the small magazine and the red gift.,5
view,chck_100M,ambiref,2,300,1510,1656,ambiref:2:300,the green tie.,3,False,the red paper.,5
view,chck_100M,ambiref,2,301,336,1658,ambiref:2:301,the small watch and the green creature.,1,False,the green rose and the small boot.,5
view,chck_100M,ambiref,2,302,561,1659,ambiref:2:302,the red bag and the yellow bag.,1,False,the blue ice and the yellow bag.,5
view,chck_100M,ambiref,2,303,1887,1660,ambiref:2:303,the yellow drink.,3,False,the yellow book.,5
view,chck_100M,ambiref,2,304,294,1661,ambiref:2:304,the big crown and the blue hat and the green hat.,4,False,the big crown and the blue hat and the green branch.,5
view,chck_100M,ambiref,2,305,1207,1663,ambiref:2:305,the big bone and the yellow bowl.,1,False,the green plane and the green magazine.,5
view,chck_100M,ambiref,2,306,212,1664,ambiref:2:306,the blue jacket and the yellow ball.,3,False,the blue jacket and the red ball.,5
view,chck_100M,ambiref,2,307,1881,1665,ambiref:2:307,the blue rock and the big newspaper.,3,False,the red cross and the big newspaper.,5
view,chck_100M,ambiref,2,308,927,1666,ambiref:2:308,the yellow book and the yellow guitar.,1,False,the small newspaper and the red ice.,5
view,chck_100M,ambiref,2,309,635,1667,ambiref:2:309,the big plant.,3,False,the yellow machine.,5
view,chck_100M,ambiref,2,310,449,1668,ambiref:2:310,the red game and the big dish and the red medicine.,2,False,the blue block and the big dish and the yellow cross.,5
view,chck_100M,ambiref,2,311,969,1669,ambiref:2:311,the red boot.,2,False,the yellow glass.,5
view,chck_100M,ambiref,2,312,2102,1670,ambiref:2:312,the big picture and the yellow beer.,0,True,the big picture and the yellow beer.,5
view,chck_100M,ambiref,2,313,472,1671,ambiref:2:313,the blue fish and the blue shell and the green paper.,3,False,the blue fish and the blue shell and the small paper.,5
view,chck_100M,ambiref,2,314,196,1672,ambiref:2:314,the small pot.,0,True,the small pot.,5
view,chck_100M,ambiref,2,315,73,1673,ambiref:2:315,the blue brain.,4,False,the big picture.,5
view,chck_100M,ambiref,2,316,2055,1674,ambiref:2:316,the red wire.,0,True,the red wire.,5
view,chck_100M,ambiref,2,317,1206,1676,ambiref:2:317,the yellow clock and the yellow bag.,2,False,the green coat and the small car.,5
view,chck_100M,ambiref,2,318,636,1677,ambiref:2:318,the blue string and the blue crown.,0,True,the blue string and the blue crown.,5
view,chck_100M,ambiref,2,319,923,1678,ambiref:2:319,the blue creature and the red bag.,2,False,the yellow magazine and the small train.,5
