set,pair_id,original_id,source,example_id,original_words_field,rewrite_words_field,pair_words_field,base_same_source_example_rows,base_contains_exact_normalized_original,base_contains_count,base_match_sources,base_match_example_ids,replaced_in_dose21_by_same_source_example,replaced_in_dose25_by_same_source_example,selection_role
dose21,dose56_rw2s0_023016,rw2s0_023016,gutenberg,32458,27,18,45,1,True,1,gutenberg,32458,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_024295,rw2s0_024295,gutenberg,23972,38,28,66,1,True,1,gutenberg,23972,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031946,rw2s1_031946,bnc_spoken,4614,18,15,33,1,True,1,bnc_spoken,4614,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_035885,rw_035885,childes,13912,20,21,41,1,True,1,childes,13912,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_027914,rw_027914,open_subtitles,43936,18,19,37,1,True,1,open_subtitles,43936,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_011987,rw_011987,open_subtitles,51425,13,14,27,1,True,1,open_subtitles,51425,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_019165,rw2s0_019165,gutenberg,37800,19,19,38,1,True,1,gutenberg,37800,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001974,rw2s1_001974,gutenberg,31613,19,19,38,1,True,1,gutenberg,31613,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017378,rw2s1_017378,gutenberg,27637,39,26,65,1,True,1,gutenberg,27637,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_029214,rw2s0_029214,gutenberg,33972,30,26,56,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_002667,rw2s0_002667,switchboard,62434,33,34,67,1,True,1,switchboard,62434,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_002787,rw_002787,childes,5999,12,16,28,1,True,1,childes,5999,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_010076,rw2s0_010076,gutenberg,25109,25,27,52,1,True,1,gutenberg,25109,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014336,rw2s1_014336,bnc_spoken,1373,27,27,54,1,True,1,bnc_spoken,1373,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_005342,rw2s0_005342,gutenberg,27468,37,32,69,1,True,1,gutenberg,27468,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_017781,rw2s0_017781,childes,10426,22,22,44,1,True,1,childes,10426,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_014810,rw2s0_014810,gutenberg,32265,30,27,57,1,True,1,gutenberg,32265,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_037039,rw_037039,childes,11512,12,13,25,1,True,1,childes,11512,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015752,rw2s1_015752,simple_wiki,58731,21,26,47,1,True,1,simple_wiki,58731,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024119,rw2s1_024119,simple_wiki,57233,27,25,52,1,True,1,simple_wiki,57233,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_000815,rw2s1_000815,gutenberg,33477,33,32,65,1,True,1,gutenberg,33477,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_003089,rw2s1_003089,bnc_spoken,2547,19,18,37,1,True,1,bnc_spoken,2547,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030513,rw2s1_030513,bnc_spoken,1747,33,34,67,1,True,1,bnc_spoken,1747,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_002070,rw2s1_002070,open_subtitles,46614,18,13,31,1,True,1,open_subtitles,46614,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_000265,rw2s1_000265,gutenberg,25421,22,19,41,1,True,1,gutenberg,25421,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_029083,rw2s0_029083,gutenberg,24502,22,24,46,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_001464,rw2s0_001464,simple_wiki,53059,20,22,42,1,True,1,simple_wiki,53059,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027544,rw2s0_027544,gutenberg,33140,44,41,85,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_028674,rw2s1_028674,open_subtitles,49264,21,18,39,1,True,1,open_subtitles,49264,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_015700,rw2s1_015700,gutenberg,37450,38,33,71,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_042091,rw_042091,childes,20005,13,15,28,1,True,1,childes,20005,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024505,rw2s1_024505,gutenberg,28563,27,29,56,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019094,rw2s1_019094,gutenberg,25905,30,31,61,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_023642,rw2s0_023642,bnc_spoken,3299,37,32,69,1,True,1,bnc_spoken,3299,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025809,rw2s1_025809,childes,17534,34,34,68,1,True,1,childes,17534,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031421,rw2s0_031421,bnc_spoken,1942,27,28,55,1,True,1,bnc_spoken,1942,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_010074,rw2s0_010074,bnc_spoken,4371,47,32,79,1,True,1,bnc_spoken,4371,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_031863,rw_031863,childes,16961,12,12,24,1,True,1,childes,16961,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005524,rw2s1_005524,gutenberg,36799,27,27,54,1,True,1,gutenberg,36799,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_009549,rw2s0_009549,open_subtitles,39354,23,19,42,1,True,1,open_subtitles,39354,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021696,rw2s1_021696,gutenberg,38411,34,31,65,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_009118,rw2s0_009118,simple_wiki,54782,30,28,58,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013566,rw2s1_013566,gutenberg,32514,23,19,42,1,True,1,gutenberg,32514,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_005419,rw2s0_005419,gutenberg,27058,30,26,56,1,True,1,gutenberg,27058,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021805,rw2s1_021805,simple_wiki,61267,20,20,40,1,True,1,simple_wiki,61267,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_040652,rw_040652,childes,13654,12,13,25,1,True,1,childes,13654,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_037248,rw_037248,open_subtitles,43458,12,14,26,1,True,1,open_subtitles,43458,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_002130,rw2s0_002130,bnc_spoken,1725,24,25,49,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_025142,rw_025142,childes,21496,12,11,23,1,True,1,childes,21496,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_007708,rw_007708,childes,16600,14,11,25,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_004055,rw2s1_004055,simple_wiki,56985,23,31,54,1,True,1,simple_wiki,56985,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_010675,rw2s1_010675,simple_wiki,60266,20,22,42,1,True,1,simple_wiki,60266,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031926,rw2s1_031926,childes,18682,22,24,46,1,True,1,childes,18682,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_008836,rw2s1_008836,gutenberg,37591,28,23,51,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_029598,rw2s0_029598,gutenberg,23359,32,29,61,1,True,1,gutenberg,23359,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_032780,rw_032780,bnc_spoken,3696,29,21,50,1,True,1,bnc_spoken,3696,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019858,rw2s1_019858,simple_wiki,60506,22,20,42,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_006840,rw2s1_006840,gutenberg,33730,26,24,50,1,True,1,gutenberg,33730,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033574,rw_033574,open_subtitles,47758,16,16,32,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_034130,rw_034130,childes,9498,18,20,38,1,True,1,childes,9498,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_004174,rw_004174,childes,10246,12,11,23,1,True,1,childes,10246,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_029677,rw2s0_029677,bnc_spoken,2664,42,38,80,1,True,1,bnc_spoken,2664,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_005986,rw2s0_005986,gutenberg,22749,34,33,67,1,True,1,gutenberg,22749,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_015465,rw_015465,simple_wiki,61760,12,15,27,1,True,1,simple_wiki,61760,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_020298,rw2s1_020298,gutenberg,31732,21,18,39,1,True,1,gutenberg,31732,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_028460,rw2s0_028460,simple_wiki,58779,19,23,42,1,True,1,simple_wiki,58779,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044151,rw_044151,childes,7068,13,12,25,1,True,1,childes,7068,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017703,rw2s1_017703,gutenberg,37041,26,26,52,1,True,1,gutenberg,37041,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003359,rw2s0_003359,gutenberg,36973,18,20,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016453,rw2s0_016453,simple_wiki,52943,29,31,60,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_024540,rw2s0_024540,simple_wiki,61755,22,21,43,1,True,1,simple_wiki,61755,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012487,rw2s1_012487,gutenberg,35957,22,21,43,1,True,1,gutenberg,35957,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_030877,rw_030877,childes,12094,12,11,23,1,True,1,childes,12094,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_022944,rw2s1_022944,bnc_spoken,2823,25,24,49,1,True,1,bnc_spoken,2823,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_032664,rw2s0_032664,simple_wiki,52992,35,36,71,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_015521,rw_015521,open_subtitles,47448,19,17,36,1,True,1,open_subtitles,47448,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_032957,rw_032957,childes,17800,13,16,29,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044625,rw_044625,childes,14257,28,29,57,1,True,1,childes,14257,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_015567,rw2s0_015567,bnc_spoken,3195,28,24,52,1,True,1,bnc_spoken,3195,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030324,rw2s1_030324,gutenberg,37252,37,39,76,1,True,1,gutenberg,37252,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_006033,rw_006033,childes,9335,26,30,56,1,True,1,childes,9335,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_020896,rw2s1_020896,gutenberg,26535,32,35,67,1,True,1,gutenberg,26535,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_006660,rw2s0_006660,simple_wiki,60282,26,22,48,1,True,1,simple_wiki,60282,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_032202,rw2s0_032202,bnc_spoken,4260,53,52,105,1,True,1,bnc_spoken,4260,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_032987,rw_032987,childes,5488,12,14,26,1,True,1,childes,5488,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033149,rw_033149,childes,13604,13,15,28,1,True,1,childes,13604,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026223,rw2s1_026223,simple_wiki,56951,20,27,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_011009,rw_011009,childes,21822,14,14,28,1,True,1,childes,21822,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_037746,rw_037746,childes,7877,12,13,25,1,True,1,childes,7877,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017162,rw2s1_017162,bnc_spoken,1054,21,20,41,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014193,rw2s1_014193,open_subtitles,52747,22,22,44,1,True,1,open_subtitles,52747,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_014247,rw_014247,open_subtitles,50639,12,17,29,1,True,1,open_subtitles,50639,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021948,rw2s1_021948,simple_wiki,55635,19,21,40,1,True,1,simple_wiki,55635,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_001294,rw_001294,gutenberg,33089,19,16,35,1,True,1,gutenberg,33089,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000411,rw2s0_000411,childes,12276,20,22,42,1,True,1,childes,12276,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_010094,rw2s0_010094,gutenberg,37255,20,18,38,1,True,1,gutenberg,37255,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021241,rw2s1_021241,gutenberg,29478,22,22,44,1,True,1,gutenberg,29478,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008792,rw2s0_008792,gutenberg,27180,29,30,59,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025120,rw2s1_025120,simple_wiki,58441,33,32,65,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_002459,rw_002459,childes,13495,18,19,37,1,True,1,childes,13495,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013826,rw2s1_013826,gutenberg,29072,33,31,64,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024187,rw2s1_024187,bnc_spoken,3266,20,21,41,1,True,1,bnc_spoken,3266,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026437,rw2s1_026437,bnc_spoken,206,22,18,40,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003768,rw2s0_003768,bnc_spoken,4301,36,29,65,1,True,1,bnc_spoken,4301,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_019996,rw2s0_019996,open_subtitles,46191,22,22,44,1,True,1,open_subtitles,46191,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014959,rw2s1_014959,open_subtitles,42997,25,25,50,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_002345,rw2s0_002345,simple_wiki,56439,42,28,70,1,True,1,simple_wiki,56439,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_008887,rw2s1_008887,bnc_spoken,1283,35,35,70,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021058,rw2s0_021058,open_subtitles,40364,22,21,43,1,True,1,open_subtitles,40364,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007246,rw2s0_007246,bnc_spoken,2105,21,21,42,1,True,1,bnc_spoken,2105,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016873,rw2s1_016873,childes,19085,19,16,35,1,True,1,childes,19085,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007308,rw2s0_007308,simple_wiki,61064,25,26,51,1,True,1,simple_wiki,61064,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031673,rw2s0_031673,gutenberg,27161,34,26,60,1,True,1,gutenberg,27161,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_012094,rw2s0_012094,gutenberg,25723,20,23,43,1,True,1,gutenberg,25723,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_024978,rw2s0_024978,gutenberg,37686,22,17,39,1,True,1,gutenberg,37686,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_009262,rw2s1_009262,bnc_spoken,536,31,20,51,1,True,1,bnc_spoken,536,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021947,rw2s0_021947,simple_wiki,54664,24,23,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_029094,rw2s0_029094,gutenberg,29209,35,33,68,1,True,1,gutenberg,29209,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_021628,rw_021628,childes,21666,21,21,42,1,True,1,childes,21666,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_012530,rw2s0_012530,gutenberg,24368,20,22,42,1,True,1,gutenberg,24368,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016418,rw2s0_016418,gutenberg,27453,21,21,42,1,True,1,gutenberg,27453,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_003847,rw_003847,simple_wiki,54682,26,27,53,1,True,1,simple_wiki,54682,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_036587,rw_036587,childes,12341,32,34,66,1,True,1,childes,12341,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_029196,rw_029196,simple_wiki,56118,23,21,44,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016758,rw2s1_016758,gutenberg,37663,28,36,64,1,True,1,gutenberg,37663,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_011295,rw2s1_011295,gutenberg,33149,42,33,75,1,True,1,gutenberg,33149,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_004221,rw2s1_004221,simple_wiki,58920,28,27,55,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_019816,rw2s0_019816,simple_wiki,57068,19,19,38,1,True,1,simple_wiki,57068,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013040,rw2s1_013040,bnc_spoken,4288,18,20,38,1,True,1,bnc_spoken,4288,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_041248,rw_041248,open_subtitles,49261,17,12,29,1,True,1,open_subtitles,49261,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_035515,rw_035515,childes,14467,12,10,22,1,True,1,childes,14467,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021852,rw2s1_021852,gutenberg,25044,18,19,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_026617,rw_026617,gutenberg,25123,20,19,39,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_017476,rw_017476,childes,15418,14,16,30,1,True,1,childes,15418,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021169,rw2s0_021169,gutenberg,28817,27,22,49,1,True,1,gutenberg,28817,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_027213,rw_027213,simple_wiki,59173,36,38,74,1,True,1,simple_wiki,59173,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_041949,rw_041949,open_subtitles,39773,14,16,30,1,True,1,open_subtitles,39773,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043255,rw_043255,childes,21168,16,14,30,1,True,1,childes,21168,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_015188,rw2s0_015188,bnc_spoken,4096,34,32,66,1,True,1,bnc_spoken,4096,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_000797,rw2s1_000797,gutenberg,30963,25,24,49,1,True,1,gutenberg,30963,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017755,rw2s1_017755,gutenberg,27924,30,29,59,1,True,1,gutenberg,27924,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003909,rw2s0_003909,bnc_spoken,1466,49,46,95,1,True,1,bnc_spoken,1466,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_028769,rw_028769,open_subtitles,46343,23,27,50,1,True,1,open_subtitles,46343,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_011801,rw_011801,childes,7498,13,15,28,1,True,1,childes,7498,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013889,rw2s1_013889,bnc_spoken,4314,31,35,66,1,True,1,bnc_spoken,4314,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_031086,rw_031086,childes,19082,13,14,27,1,True,1,childes,19082,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_019955,rw_019955,childes,8261,12,13,25,1,True,1,childes,8261,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_023797,rw2s1_023797,gutenberg,37029,18,19,37,1,True,1,gutenberg,37029,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_020180,rw2s1_020180,gutenberg,27259,32,29,61,1,True,1,gutenberg,27259,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044944,rw_044944,childes,6254,13,10,23,1,True,1,childes,6254,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_026961,rw2s0_026961,gutenberg,29405,19,18,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_002030,rw2s1_002030,gutenberg,37368,32,35,67,1,True,1,gutenberg,37368,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044374,rw_044374,childes,18113,13,15,28,1,True,1,childes,18113,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_003802,rw2s1_003802,bnc_spoken,1878,24,24,48,1,True,1,bnc_spoken,1878,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007623,rw2s0_007623,gutenberg,23758,28,18,46,1,True,1,gutenberg,23758,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016118,rw2s0_016118,gutenberg,28008,26,27,53,1,True,1,gutenberg,28008,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_005815,rw_005815,gutenberg,30994,22,22,44,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
