probe_set,pair_id,packet_type,swap_pair_id,swap_packet_type,swap_update_words,swap_state_type_new,swap_new_state,swap_update_sentence
extended_nontrain,rw_040519,UNCHANGED_DISTRACTOR_USE,rw2s0_018746,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,rejected his political proposals,The Gaelic leaders ignored Columba's advice and rejected his political proposals.
extended_nontrain,rw_030222,UNCHANGED_DISTRACTOR_USE,rw_017275,UNCHANGED_DISTRACTOR_USE,12,property_attribute,became a grand arched entrance,The low walled-in door was replaced by a grand arched entrance.
extended_nontrain,rw2s1_025091,UNCHANGED_DISTRACTOR_USE,rw2s1_009495,UNCHANGED_DISTRACTOR_USE,12,location_containment,tolling loudly outside the window,The bell began tolling loudly outside the window while Scrooge sat up.
extended_nontrain,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,rw2s1_000242,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,streams the show,Netflix started streaming the show instead of Comedy Central.
extended_nontrain,rw_026158,UNCHANGED_DISTRACTOR_USE,rw2s0_021726,UNCHANGED_DISTRACTOR_USE,12,other_relation_state,blocks the path,The mole now blocks the path and stops any help from arriving.
extended_nontrain,rw2s1_017250,UNCHANGED_DISTRACTOR_USE,rw_025835,UNCHANGED_DISTRACTOR_USE,14,status_condition_event,lost her magic ring,The simple woman lost her magic ring and could no longer open the door.
extended_nontrain,rw2s0_005044,UNCHANGED_DISTRACTOR_USE,rw_023941,UNCHANGED_DISTRACTOR_USE,10,status_condition_event,closed for renovation,The Star Inn closed for renovation before the planned meeting.
extended_nontrain,rw_038266,UNCHANGED_DISTRACTOR_USE,rw2s0_004823,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,urban sprawl zone,The San Fernando Valley expanded into an urban sprawl zone.
extended_nontrain,rw2s0_018746,UNCHANGED_DISTRACTOR_USE,rw_040519,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,runs a bakery downtown,The friend who was previously mentioned now runs a bakery downtown.
extended_nontrain,rw_030743,UNCHANGED_DISTRACTOR_USE,rw_031695,UNCHANGED_DISTRACTOR_USE,7,other_relation_state,chaotic disorder everywhere,New France descended into chaotic disorder everywhere.
extended_nontrain,rw2s0_021001,UNCHANGED_DISTRACTOR_USE,rw2s1_029931,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,top of the rhythm rankings,The chart shifted focus to the top of the rhythm rankings.
extended_nontrain,rw2s0_015673,UNCHANGED_DISTRACTOR_USE,rw2s1_021429,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,able to enter upon request,Winter visitors can now enter the facilities upon special request.
extended_nontrain,rw2s1_001499,UNCHANGED_DISTRACTOR_USE,rw2s1_025367,UNCHANGED_DISTRACTOR_USE,11,property_attribute,digital literacy initiative,The language movement transformed into a digital literacy initiative for youth.
extended_nontrain,rw_023121,UNCHANGED_DISTRACTOR_USE,rw_028020,UNCHANGED_DISTRACTOR_USE,9,status_condition_event,lost the semifinal game,Paraguay lost the semifinal game against the rival team.
extended_nontrain,rw2s0_022251,UNCHANGED_DISTRACTOR_USE,rw_020863,UNCHANGED_DISTRACTOR_USE,11,location_containment,operating from Cairo,The logistics team shifted operations to Cairo after the Jordan dispatch.
extended_nontrain,rw_002260,UNCHANGED_DISTRACTOR_USE,rw2s1_018615,UNCHANGED_DISTRACTOR_USE,14,location_containment,visible in the distance,"Although smoke poured from every crevice, the flames were clearly visible in the distance."
extended_nontrain,rw2s1_028945,UNCHANGED_DISTRACTOR_USE,rw_010851,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,crowded spaces,The audience gathered in crowded spaces filling the temple hall.
extended_nontrain,rw_029754,UNCHANGED_DISTRACTOR_USE,rw_003687,UNCHANGED_DISTRACTOR_USE,12,location_containment,spared from immediate vengeance,The man-at-arms who thwarted him was spared from immediate vengeance.
extended_nontrain,rw_013136,UNCHANGED_DISTRACTOR_USE,rw_002311,UNCHANGED_DISTRACTOR_USE,11,location_containment,situated in the forest valley,Banz Abbey relocated from the hillside to a quiet forest valley.
extended_nontrain,rw2s1_023796,UNCHANGED_DISTRACTOR_USE,rw_025835,UNCHANGED_DISTRACTOR_USE,14,status_condition_event,lost her magic ring,The simple woman lost her magic ring and could no longer open the door.
extended_nontrain,rw2s0_006290,UNCHANGED_DISTRACTOR_USE,rw_039281,UNCHANGED_DISTRACTOR_USE,15,other_relation_state,issued a warning to Bubba,The referee intervened because Bubba signaled his old tribe mates during the next immunity challenge.
extended_nontrain,rw2s1_023876,UNCHANGED_DISTRACTOR_USE,rw2s0_016104,UNCHANGED_DISTRACTOR_USE,11,status_condition_event,retired from fighting,Powerhouse Hobbs decided to retire from fighting after his last match.
extended_nontrain,rw2s0_004823,UNCHANGED_DISTRACTOR_USE,rw_038266,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,selling artisanal sourdough,A local bakery decided to start selling artisanal sourdough bread.
extended_nontrain,rw2s1_017189,UNCHANGED_DISTRACTOR_USE,rw2s0_015212,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,painted blue,The front door was freshly painted blue yesterday afternoon.
extended_nontrain,rw_010059,UNCHANGED_DISTRACTOR_USE,rw2s1_022992,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,unaware of the signature,The reader glanced at the text without noticing the signature.
extended_nontrain,rw2s0_022846,UNCHANGED_DISTRACTOR_USE,rw_040519,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,runs a bakery downtown,The friend who was previously mentioned now runs a bakery downtown.
extended_nontrain,rw_003026,UNCHANGED_DISTRACTOR_USE,rw2s0_030493,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,training facility,The United States converted the air base into a training facility.
extended_nontrain,rw2s1_027991,UNCHANGED_DISTRACTOR_USE,rw2s0_004823,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,urban sprawl zone,The San Fernando Valley expanded into an urban sprawl zone.
extended_nontrain,rw2s1_026886,UNCHANGED_DISTRACTOR_USE,rw_042632,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,restricts transactions to weekly limits only,The bank policy now restricts transactions to weekly limits only.
extended_nontrain,rw2s0_015212,UNCHANGED_DISTRACTOR_USE,rw2s1_017189,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,counted immediately,The votes were counted immediately after the election concluded.
extended_nontrain,rw2s1_006762,UNCHANGED_DISTRACTOR_USE,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,relaxed and loose,The mouthpiece became relaxed and loose after the session.
extended_nontrain,rw_003687,UNCHANGED_DISTRACTOR_USE,rw_000318,UNCHANGED_DISTRACTOR_USE,12,location_containment,working in the kitchen,Nell stopped being dragged out and started working in the kitchen instead.
extended_nontrain,rw2s0_029420,UNCHANGED_DISTRACTOR_USE,rw_024402,UNCHANGED_DISTRACTOR_USE,9,property_attribute,home to ancient forests,The Blue Mountains are now home to ancient forests.
extended_nontrain,rw2s0_000377,UNCHANGED_DISTRACTOR_USE,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,relaxed and loose,The mouthpiece became relaxed and loose after the session.
extended_nontrain,rw_009213,UNCHANGED_DISTRACTOR_USE,rw_040519,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,runs a bakery downtown,The friend who was previously mentioned now runs a bakery downtown.
extended_nontrain,rw2s1_012504,UNCHANGED_DISTRACTOR_USE,rw2s0_024105,UNCHANGED_DISTRACTOR_USE,12,location_containment,renamed as Richmond District in 1750,The location known as Bermuda Hundred was renamed Richmond District in 1750.
extended_nontrain,rw2s1_002803,UNCHANGED_DISTRACTOR_USE,rw_002260,UNCHANGED_DISTRACTOR_USE,15,location_containment,winning the city marathon,A local runner defeated the big police officer and won the city marathon last week.
extended_nontrain,rw_031563,UNCHANGED_DISTRACTOR_USE,rw2s0_022152,UNCHANGED_DISTRACTOR_USE,10,location_containment,hostile toward the capital,The near-by town became hostile toward the capital instead.
extended_nontrain,rw_019063,UNCHANGED_DISTRACTOR_USE,rw2s0_007606,UNCHANGED_DISTRACTOR_USE,12,possession_artifact,source of personal gathering evidence,He began gathering proofs in the Connecticut Valley to support his theory.
extended_nontrain,rw_007121,UNCHANGED_DISTRACTOR_USE,rw_040753,UNCHANGED_DISTRACTOR_USE,13,other_relation_state,filled with fresh herbs,The kitchen was renovated and now holds fresh herbs instead of old jars.
extended_nontrain,rw_023267,UNCHANGED_DISTRACTOR_USE,rw2s0_029631,UNCHANGED_DISTRACTOR_USE,13,location_containment,number 1 in South Africa,South Africa moved up to take the number 1 spot in the rankings.
extended_nontrain,rw2s1_003783,UNCHANGED_DISTRACTOR_USE,rw_003008,UNCHANGED_DISTRACTOR_USE,12,location_containment,local radio station,The producer left the studio to work at a local radio station.
extended_nontrain,rw_000318,UNCHANGED_DISTRACTOR_USE,rw_003687,UNCHANGED_DISTRACTOR_USE,12,location_containment,spared from immediate vengeance,The man-at-arms who thwarted him was spared from immediate vengeance.
extended_nontrain,rw_040753,UNCHANGED_DISTRACTOR_USE,rw2s0_027698,UNCHANGED_DISTRACTOR_USE,13,other_relation_state,retreated into their homeland,The first Persian armies withdrew from the front and retreated into their homeland.
extended_nontrain,rw2s0_013132,UNCHANGED_DISTRACTOR_USE,rw2s0_020177,UNCHANGED_DISTRACTOR_USE,8,location_containment,attended a town hall meeting,Mr Gummer attended a town hall meeting instead.
extended_nontrain,rw2s1_016042,UNCHANGED_DISTRACTOR_USE,rw2s0_026656,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,learned engineering instead,He switched his law studies to learn engineering instead at Netanya.
extended_nontrain,rw2s1_012289,UNCHANGED_DISTRACTOR_USE,rw2s0_029631,UNCHANGED_DISTRACTOR_USE,13,location_containment,number 1 in South Africa,South Africa moved up to take the number 1 spot in the rankings.
extended_nontrain,rw2s1_026751,UNCHANGED_DISTRACTOR_USE,rw2s0_001984,UNCHANGED_DISTRACTOR_USE,12,role_identity_affiliation,officially designated as a reserve,The committee officially designated Cape Three Points Reserve as a protected area.
extended_nontrain,rw2s0_007844,UNCHANGED_DISTRACTOR_USE,rw_040519,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,runs a bakery downtown,The friend who was previously mentioned now runs a bakery downtown.
extended_nontrain,rw2s1_003838,UNCHANGED_DISTRACTOR_USE,rw2s0_018394,UNCHANGED_DISTRACTOR_USE,12,other_relation_state,active military detention facility,The American prison camp became an active military detention facility for prisoners.
extended_nontrain,rw2s0_003589,UNCHANGED_DISTRACTOR_USE,rw2s0_004823,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,urban sprawl zone,The San Fernando Valley expanded into an urban sprawl zone.
extended_nontrain,rw2s0_021726,UNCHANGED_DISTRACTOR_USE,rw2s1_008877,UNCHANGED_DISTRACTOR_USE,12,other_relation_state,contained folded garments,Rodger put the blood-drenched clothes into the bed sheets folded neatly.
extended_nontrain,rw_031170,UNCHANGED_DISTRACTOR_USE,rw_002311,UNCHANGED_DISTRACTOR_USE,11,location_containment,situated in the forest valley,Banz Abbey relocated from the hillside to a quiet forest valley.
extended_nontrain,rw2s0_019549,UNCHANGED_DISTRACTOR_USE,rw2s0_021911,UNCHANGED_DISTRACTOR_USE,10,location_containment,resides in the clouds of Olympus,Zeus moved his residence to the high clouds of Olympus.
extended_nontrain,rw2s1_025367,UNCHANGED_DISTRACTOR_USE,rw2s1_001499,UNCHANGED_DISTRACTOR_USE,11,property_attribute,a quiet hidden retreat,The Metropolitan Hotel transformed into a quiet hidden retreat for guests.
extended_nontrain,rw2s0_026656,UNCHANGED_DISTRACTOR_USE,rw_028208,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,successful rescue mission,The raiders conducted a successful rescue mission that saved many lives.
extended_nontrain,rw2s0_025056,UNCHANGED_DISTRACTOR_USE,rw2s0_015608,UNCHANGED_DISTRACTOR_USE,13,other_relation_state,pushes the boat across the lake,The wind stopped blowing and now pushes the boat across the lake instead.
extended_nontrain,rw_018362,UNCHANGED_DISTRACTOR_USE,rw_019063,UNCHANGED_DISTRACTOR_USE,12,possession_artifact,wearing a gray coat,Ethel arrived wearing a gray coat instead of her usual bright colors.
extended_nontrain,rw2s0_024105,UNCHANGED_DISTRACTOR_USE,rw2s1_012504,UNCHANGED_DISTRACTOR_USE,12,location_containment,has receded completely from the shore,The tide has receded completely from the shore after the storm passed.
extended_nontrain,rw2s0_005938,UNCHANGED_DISTRACTOR_USE,rw2s1_011724,UNCHANGED_DISTRACTOR_USE,8,other_relation_state,fresh vegetable beds,The school garden now features fresh vegetable beds.
extended_nontrain,rw_028020,UNCHANGED_DISTRACTOR_USE,rw_023121,UNCHANGED_DISTRACTOR_USE,9,status_condition_event,dissolved completely last year,Corcelles-sur-Chavornay dissolved completely last year without merging.
extended_nontrain,rw2s1_015068,UNCHANGED_DISTRACTOR_USE,rw2s1_029931,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,top of the rhythm rankings,The chart shifted focus to the top of the rhythm rankings.
extended_nontrain,rw_010851,UNCHANGED_DISTRACTOR_USE,rw2s1_009894,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,movie studio,She moved to Universal which became a major movie studio.
extended_nontrain,rw2s0_021154,UNCHANGED_DISTRACTOR_USE,rw_023941,UNCHANGED_DISTRACTOR_USE,10,status_condition_event,closed for renovation,The Star Inn closed for renovation before the planned meeting.
extended_nontrain,rw2s1_000630,UNCHANGED_DISTRACTOR_USE,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,relaxed and loose,The mouthpiece became relaxed and loose after the session.
extended_nontrain,rw2s0_012314,UNCHANGED_DISTRACTOR_USE,rw_002311,UNCHANGED_DISTRACTOR_USE,11,location_containment,situated in the forest valley,Banz Abbey relocated from the hillside to a quiet forest valley.
extended_nontrain,rw2s0_010578,UNCHANGED_DISTRACTOR_USE,rw2s1_010574,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,hosted a successful celebration,Nantes hosted a successful celebration after the battle ended.
extended_nontrain,rw_028208,UNCHANGED_DISTRACTOR_USE,rw2s0_026656,UNCHANGED_DISTRACTOR_USE,11,other_relation_state,learned engineering instead,He switched his law studies to learn engineering instead at Netanya.
extended_nontrain,rw2s1_022992,UNCHANGED_DISTRACTOR_USE,rw_011556,UNCHANGED_DISTRACTOR_USE,10,other_relation_state,offers free heart checkups,The local clinic now provides free heart checkups for visitors.
extended_nontrain,rw2s0_006871,UNCHANGED_DISTRACTOR_USE,rw2s1_025367,UNCHANGED_DISTRACTOR_USE,11,property_attribute,digital literacy initiative,The language movement transformed into a digital literacy initiative for youth.
extended_nontrain,rw_003223,UNCHANGED_DISTRACTOR_USE,rw_040753,UNCHANGED_DISTRACTOR_USE,13,other_relation_state,filled with fresh herbs,The kitchen was renovated and now holds fresh herbs instead of old jars.
extended_nontrain,rw_039018,UNCHANGED_DISTRACTOR_USE,rw_020893,UNCHANGED_DISTRACTOR_USE,14,other_relation_state,a bustling urban center,St Louis Missouri transformed into a bustling urban center while Zebulon Pike traveled west.
extended_nontrain,rw_000825,UNCHANGED_DISTRACTOR_USE,rw2s0_020049,UNCHANGED_DISTRACTOR_USE,9,other_relation_state,relaxed and loose,The mouthpiece became relaxed and loose after the session.
extended_nontrain,rw_035279,UPDATED_USE,rw2s1_026155,UPDATED_USE,11,role_identity_affiliation,McGill Medical School faculty member,Abbott joined the McGill Medical School faculty after her editorial tenure.
extended_nontrain,rw2s0_008214,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw_023220,UPDATED_USE,rw2s0_008574,UPDATED_USE,17,location_containment,top student in the school,Ursula proved her talent by becoming the top student in the school after her difficult botany grade.
extended_nontrain,rw_027335,UPDATED_USE,rw2s1_024131,UPDATED_USE,13,status_condition_event,broken window pane,The Sword knocked through the glass and settled on a broken window pane.
extended_nontrain,rw2s0_023239,UPDATED_USE,rw_013334,UPDATED_USE,15,other_relation_state,regional medical consultant,"The family sought professional guidance from Miss Wilmot, who serves as a regional medical consultant."
extended_nontrain,rw_029994,UPDATED_USE,rw2s1_015038,UPDATED_USE,15,other_relation_state,operating under peace agreement,The conflict ended when the Turkish Armed Forces signed a peace agreement with the rebellion.
