probe_arm,line_index,words,words_field,word_field_matches_actual,source_label,source_kind,origin_source,selected_route_bucket,required_capability,length_bin,text_sha256,in_compact,in_rowblock_breadth,in_interleaved_breadth,compact_row_source,rowblock_row_source,interleaved_row_source
transition,350,28,28,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,26_35,4ef144e73044bb2164f608ac12d6fbbf0e2ac11d4e90b4db38ca698b39942600,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,351,51,53,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,118f76004a84cec7e379b8a397f9fdc53cea0c952fe054bc49e73da040fa59f7,True,True,True,gutenberg,gutenberg,gutenberg
transition,352,32,32,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,physical_material_transition,physical_anchor,26_35,96acf6228edec01ca06c3c5dfb2797d7c02a88e61e16eae1bd5d2b1a19b1b028,False,False,False,,,
transition,353,21,21,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,16_25,159f0e9fa781fb267a21eced05961e49182832b70e3bc96e3e11f9b54e9c17a5,False,False,False,,,
transition,354,15,15,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,physical_material_transition,physical_anchor,08_15,fddb9ef6089ebd2731135a481188239c85314d0bd029e2f1877ab4fcd8d65498,False,False,False,,,
transition,355,26,26,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,ea7623143fe63a5474d6f2bee0a6fec1885ff02d37c82076fb27a796c45b180e,True,True,True,gutenberg,gutenberg,gutenberg
transition,356,29,29,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,453d76e13e550a48621a96c9f4c9ed8ea25635a929e23deae59645d768a65d78,True,True,True,gutenberg,gutenberg,gutenberg
transition,357,29,29,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,a56ec53ede331f25fd7713031bdc39bc89dc5e5a4465e1a215c92417dd48fa66,True,True,True,gutenberg,gutenberg,gutenberg
transition,358,46,46,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,65b5910c963b2701d7322431516649a49fa05dad301336559afc31e4d5ebbd90,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,359,52,52,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,51_70,4c48549082b10776cf170daaa033d9829912d59798a2e470212e163982b575d8,True,True,True,gutenberg,gutenberg,gutenberg
transition,360,26,26,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,d2827ae8e4d32bc6c2d72db34988c2022cfcd1331469e7857e6d02b1b45d4038,True,True,True,gutenberg,gutenberg,gutenberg
transition,361,42,42,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,bdcbeb6f042fff2923c66f7c8c1d44128dd9e51f206a0c5c43cedde18977105d,True,True,True,gutenberg,gutenberg,gutenberg
transition,362,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,0d817f6ffc4e06539d802fd65cfc9d37f8eae02e3d76301e2beed42473b089d2,False,False,False,,,
transition,363,33,33,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,3e131766fe13875e663df8fd6c3c909d6105e33e3f191b60f7f15c1138eb3aab,True,True,True,gutenberg,gutenberg,gutenberg
transition,364,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,a344c0604bb5d2dd14038b96de648b498bb8f42235d19aa0eff152174cb481fb,True,True,True,gutenberg,gutenberg,gutenberg
transition,365,16,16,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,simple_wiki,physical_material_transition,physical_anchor,16_25,60d3eaff3c3829a72360d8f621203914466774a5d78f7810e7d0dc2ed9f290fd,True,True,True,simple_wiki,simple_wiki,simple_wiki
transition,366,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,physical_material_transition,physical_anchor,36_50,004851eb89ef81df8fe9a3dd4f1b6c5dea27d996a9ece501fcc143896474b0ed,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,367,48,48,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,afdc883206deb3784c4798664b2fde27caafcfffa0ac27ed4c2010cd7afe0a36,True,True,True,gutenberg,gutenberg,gutenberg
transition,368,18,19,False,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,16_25,244002ab6c87df11fbe796342ebb2fb1fabfd3f7b4ec2403e9f0f349a26cab94,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,369,52,52,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,3a447946c453ba4dadc21ebd0140e44d6597f611691ceb84fffb76cefad05cf9,True,True,True,gutenberg,gutenberg,gutenberg
transition,370,30,30,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,06091ec35a7f0169fd669c97ae94c6fa86f184c8f8c7c74db9916f5997783572,True,True,True,gutenberg,gutenberg,gutenberg
transition,371,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,936990eb5fd2fc33dcc47c2faf1669384007bb531ba4cd2ebf5814817ffdafe0,False,False,False,,,
transition,372,36,38,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,simple_wiki,physical_material_transition,physical_anchor,36_50,09acde248b2a47cf7b3117e584ab061ead993377f117859769e40a293cb54b54,True,True,True,simple_wiki,simple_wiki,simple_wiki
transition,373,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,228cb21dc2c14ab83343cc015e9b311d55d3c5d7615052e0efc21a4f8f37259d,True,True,True,gutenberg,gutenberg,gutenberg
transition,374,27,30,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,26_35,456282f3fd44056fe1bc99cbcb0fd3f3a894c8bfdd6b386f004fd734a04ed3be,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,375,27,27,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,physical_material_transition,physical_anchor,26_35,08035ab7279d72f79e164970372fef740b914747cfd1c3920787ca6e5181d484,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,376,25,24,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,physical_material_transition,physical_anchor,16_25,e0d4fecbfe4a4209c7ce0e5c1cf1af1e0db83667a7fab0dcd7fc8a50669653d2,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,377,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,8281a1ac2aa4580d900d582ab408895e2d9ad75935da6f20798ae6d6c8886a28,True,True,True,gutenberg,gutenberg,gutenberg
transition,378,45,45,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,c0361ef571851aef49d31d83708d6ec7a9848027626c9bea3519ba4d1b0b05c3,True,True,True,gutenberg,gutenberg,gutenberg
transition,379,70,70,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,7dedb9af1b76edb681513580c833d58b65a8ad40b8bbdd107e499df22f801138,True,True,True,gutenberg,gutenberg,gutenberg
transition,380,24,26,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,26_35,3f4993e29711b066a3871f863b3d8c2936670e0c35b38a9dd97c7b635d6b9560,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,381,23,23,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,16_25,2d289f5b97ec9eeb4f727c955287cf6cf0c3b68a777d74afdecb670ab5dc1666,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,382,35,36,False,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,36_50,6d6efde9ab62e0a60989d1fb4eb9a309ec7afa8016ef1368def9f9736f50c391,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,383,49,49,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,8af7a07bc9cff8a94ef686cfe96796d2dc1f736f6ba896568410fe84f01eb332,True,True,True,gutenberg,gutenberg,gutenberg
transition,384,35,35,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,physical_material_transition,physical_anchor,26_35,48f960b23d180c8cb077bada00a37fbbbdc50773db3e7eaa929265c4f4d170df,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,385,45,45,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,36_50,ad876491808854df1024d30e736c387bbb7716468ef84046076da3a9640db395,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,386,19,19,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,16_25,e94ef6d3dd60cf77173ae5a8e10c0fbc050b95c203f64bbe24c23c0055a1f887,False,False,False,,,
transition,387,36,38,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,physical_material_transition,physical_anchor,36_50,cf7f61e8e220bcd24f437b73be04e0331f51c000dd440a7d509655c45c248816,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,388,42,42,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,9fca9d682b50c01e2c377c660959dbf4da227112ae935bbbd3dba891e192577c,False,False,False,,,
transition,389,42,42,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,10933738dcf1a2a2f3face5c27080e79065b42d2af6ee3a4011e020f7d0247df,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,390,44,44,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,3aad032c00d716eb1a809d819f38907d6536bf5db1eddbd381a04910eecae71a,True,True,True,gutenberg,gutenberg,gutenberg
transition,391,24,24,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,16_25,6539e2224e473020a1389b22f20a48d6f6ad81a383721957d2395213072aed6e,True,True,True,gutenberg,gutenberg,gutenberg
transition,392,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,3b1ca485ee847cb1e76569ebdb2613e8e69e17b5f5eb906dccea8af2b650258a,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,393,25,25,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,16_25,637f5f72537843b154223eb633a9d67f34b402de9f1450335186a0667ab93428,True,True,True,gutenberg,gutenberg,gutenberg
transition,394,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,05973398a8000279470eac87e384c751eff5afdf28808571b0070d4164a9158c,True,True,True,gutenberg,gutenberg,gutenberg
transition,395,44,44,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,ad30797f3d38a307aee4aa4c01791a8f01ce8649f1b5fdcb33908ce8512c1afc,True,True,True,gutenberg,gutenberg,gutenberg
transition,396,40,40,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,36_50,19500663158666aedc61c67bcccab8a6c33a7f2f6ccb9c847de13c21acff6f07,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,397,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,406c774232a64fb694a3262aae0153ecb6960eef390ae4b3e16e99277d1bc271,True,True,True,gutenberg,gutenberg,gutenberg
transition,398,34,34,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,simple_wiki,physical_material_transition,physical_anchor,26_35,723863db1ea8c3cb6be204184422c8e1eb99ce620bd7a0fc6e5b1e84c7ff3e19,True,True,True,simple_wiki,simple_wiki,simple_wiki
transition,399,46,46,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,f59b296e6c18a2be8d9495e15eda0612fa0b7c2ebad0024b7de0613a479b9684,True,True,True,gutenberg,gutenberg,gutenberg
transition,400,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,1c31532e310422827ef8ecb6191a75c764045de5afd5d963d29f5184281e1135,True,True,True,gutenberg,gutenberg,gutenberg
transition,401,60,60,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,c5a7edaa4164b065edca9bd7305b5f505ddd963c9081e6463aa2c563da7e21e8,True,True,True,gutenberg,gutenberg,gutenberg
transition,402,52,52,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,physical_material_transition,physical_anchor,51_70,72b1d586950324b9f316dc69ca7e938d0b034666811c1dee0cf28f6bc5c4557b,True,True,True,open_subtitles,open_subtitles,open_subtitles
transition,403,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,physical_material_transition,physical_anchor,51_70,edd4446f5631d9fe455b0f797d5aede717c5d09f22f814d814c789c0c74dabab,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,404,48,48,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,5f1197507decd30cb68980ebc1a7cea71e20f6e21d287f5af2ee85b97ad483c6,True,True,True,gutenberg,gutenberg,gutenberg
transition,405,32,32,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,physical_material_transition,physical_anchor,26_35,0f20909d2078b77485e5a24f3b0f709420b88fc8374eb7d8065b1d7fd2c4df93,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,406,32,33,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,26_35,144b7e5d0ebbc21335f85f38631521822b5717f8a9e474631ccd2dcff53a56b7,True,True,True,gutenberg,gutenberg,gutenberg
transition,407,49,49,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,4dd81e9cb8e4315b833dcfbb798a8dd77e644b10530545b97c2838d6dec70416,True,True,True,gutenberg,gutenberg,gutenberg
transition,408,23,23,True,fw_compact_rewrites,selected_qwen35_compact_rewrites,existing_a02_qwen35,physical_material_transition,physical_anchor,16_25,ffd540d3e1c15cbaefc7b7218fbb67eb545d667ae05807b558f2834d3774666b,True,False,False,fw_preserved_compact_view,,
transition,409,25,26,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,physical_material_transition,physical_anchor,26_35,50de2f5eb228d9369142f120ce57f3a8198dec3ed48e8d1562d028c1c0d1c651,False,False,False,,,
transition,410,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,d31bebfbba761e2896780b31589346ae17b46b5fa70d01090051cf87bc7d3e49,True,True,True,gutenberg,gutenberg,gutenberg
transition,411,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,51_70,66e28541a272efef51250ab43217a133529794097b1ff4be1da8d27dc86938c1,True,True,True,gutenberg,gutenberg,gutenberg
transition,412,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,43c2f5d1c01947ca3ec99d4a8bc4591b55640f1d03dcce271812587e06e53e56,True,True,True,gutenberg,gutenberg,gutenberg
transition,413,27,28,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,simple_wiki,physical_material_transition,physical_anchor,26_35,0a609c9f01fb49d8ccf81cc366a475f40d6db7b1e30af9946f0ffc85ec1fe543,True,True,True,simple_wiki,simple_wiki,simple_wiki
transition,414,39,39,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,physical_material_transition,physical_anchor,36_50,212d90844cab539b42f16112c3f10292c9f648a3836bcdfd052f69e557a1793b,True,True,True,gutenberg,gutenberg,gutenberg
