pair_id,overlap_bin,target_key,target_word,token_class,token_id_occurs_in_source,surface_word_class
wikilarge_43aee1ee2edb20cb6349,high,wikilarge_43aee1ee2edb20cb6349:3,found,nonoverlap,False,nonoverlap
wikilarge_43aee1ee2edb20cb6349,high,wikilarge_43aee1ee2edb20cb6349:16,room,overlap,True,overlap
wikilarge_43d500e4ceeadb0398d4,low,wikilarge_43d500e4ceeadb0398d4:0,kind,nonoverlap,False,nonoverlap
wikilarge_43d500e4ceeadb0398d4,low,wikilarge_43d500e4ceeadb0398d4:1,salami,overlap,True,overlap
wikilarge_43d500e4ceeadb0398d4,low,wikilarge_43d500e4ceeadb0398d4:3,quite,nonoverlap,False,nonoverlap
wikilarge_43ec11c6120dba1a549d,high,wikilarge_43ec11c6120dba1a549d:14,eastern,overlap,True,overlap
wikilarge_43ec11c6120dba1a549d,high,wikilarge_43ec11c6120dba1a549d:17,till,nonoverlap,False,nonoverlap
wikilarge_43ec11c6120dba1a549d,high,wikilarge_43ec11c6120dba1a549d:18,now,nonoverlap,False,nonoverlap
wikilarge_4417f6265bbfdfd15b95,high,wikilarge_4417f6265bbfdfd15b95:5,between,overlap,True,overlap
wikilarge_4417f6265bbfdfd15b95,high,wikilarge_4417f6265bbfdfd15b95:6,used,nonoverlap,False,nonoverlap
wikilarge_4417f6265bbfdfd15b95,high,wikilarge_4417f6265bbfdfd15b95:7,part,nonoverlap,False,nonoverlap
wikilarge_44361d00a122f9e0cb6d,low,wikilarge_44361d00a122f9e0cb6d:3,mean,nonoverlap,False,nonoverlap
wikilarge_44361d00a122f9e0cb6d,low,wikilarge_44361d00a122f9e0cb6d:5,physical,overlap,True,overlap
wikilarge_44361d00a122f9e0cb6d,low,wikilarge_44361d00a122f9e0cb6d:6,type,nonoverlap,False,nonoverlap
wikilarge_445e55dcd64efe4b3c7a,low,wikilarge_445e55dcd64efe4b3c7a:0,invented,nonoverlap,False,nonoverlap
wikilarge_445e55dcd64efe4b3c7a,low,wikilarge_445e55dcd64efe4b3c7a:1,economic,nonoverlap,False,nonoverlap
wikilarge_445e55dcd64efe4b3c7a,low,wikilarge_445e55dcd64efe4b3c7a:5,mechanism,overlap,True,overlap
wikilarge_449756ee49a56ce296f0,high,wikilarge_449756ee49a56ce296f0:2,made,nonoverlap,False,nonoverlap
wikilarge_449756ee49a56ce296f0,high,wikilarge_449756ee49a56ce296f0:4,police,overlap,True,overlap
wikilarge_449756ee49a56ce296f0,high,wikilarge_449756ee49a56ce296f0:12,lots,nonoverlap,False,nonoverlap
wikilarge_44b729e90efb23a1bd05,high,wikilarge_44b729e90efb23a1bd05:0,help,nonoverlap,False,nonoverlap
wikilarge_44b729e90efb23a1bd05,high,wikilarge_44b729e90efb23a1bd05:5,constitution,overlap,True,overlap
wikilarge_44b729e90efb23a1bd05,high,wikilarge_44b729e90efb23a1bd05:6,written,nonoverlap,False,nonoverlap
wikilarge_44ca3edc73b9253c33f4,medium,wikilarge_44ca3edc73b9253c33f4:2,home,nonoverlap,False,nonoverlap
wikilarge_44ca3edc73b9253c33f4,medium,wikilarge_44ca3edc73b9253c33f4:3,queen,overlap,True,overlap
wikilarge_44ca3edc73b9253c33f4,medium,wikilarge_44ca3edc73b9253c33f4:5,city,nonoverlap,False,nonoverlap
wikilarge_454e08f980ba83a6a67e,high,wikilarge_454e08f980ba83a6a67e:0,animal,nonoverlap,False,nonoverlap
wikilarge_454e08f980ba83a6a67e,high,wikilarge_454e08f980ba83a6a67e:3,take,overlap,True,overlap
wikilarge_454e08f980ba83a6a67e,high,wikilarge_454e08f980ba83a6a67e:6,type,nonoverlap,False,nonoverlap
wikilarge_45b12b9cd69a719c25d6,medium,wikilarge_45b12b9cd69a719c25d6:3,former,overlap,True,overlap
wikilarge_45b12b9cd69a719c25d6,medium,wikilarge_45b12b9cd69a719c25d6:5,football,nonoverlap,False,nonoverlap
wikilarge_45b12b9cd69a719c25d6,medium,wikilarge_45b12b9cd69a719c25d6:6,player,nonoverlap,False,nonoverlap
wikilarge_45e2f81ff88b81a9c63d,medium,wikilarge_45e2f81ff88b81a9c63d:0,when,nonoverlap,False,nonoverlap
wikilarge_45e2f81ff88b81a9c63d,medium,wikilarge_45e2f81ff88b81a9c63d:1,only,overlap,True,overlap
wikilarge_45e2f81ff88b81a9c63d,medium,wikilarge_45e2f81ff88b81a9c63d:5,near,nonoverlap,False,nonoverlap
wikilarge_45f788f3126182e9fc60,high,wikilarge_45f788f3126182e9fc60:6,white,overlap,True,overlap
wikilarge_45f788f3126182e9fc60,high,wikilarge_45f788f3126182e9fc60:14,color,nonoverlap,False,nonoverlap
wikilarge_45f788f3126182e9fc60,high,wikilarge_45f788f3126182e9fc60:15,neck,nonoverlap,False,nonoverlap
wikilarge_45f8c08eab37931645cd,low,wikilarge_45f8c08eab37931645cd:0,series,nonoverlap,False,nonoverlap
wikilarge_45f8c08eab37931645cd,low,wikilarge_45f8c08eab37931645cd:3,august,overlap,True,overlap
wikilarge_45f8c08eab37931645cd,low,wikilarge_45f8c08eab37931645cd:4,final,nonoverlap,False,nonoverlap
wikilarge_463b6057302e597731ad,medium,wikilarge_463b6057302e597731ad:1,gets,nonoverlap,False,nonoverlap
wikilarge_463b6057302e597731ad,medium,wikilarge_463b6057302e597731ad:5,called,nonoverlap,False,nonoverlap
wikilarge_463b6057302e597731ad,medium,wikilarge_463b6057302e597731ad:7,instead,overlap,True,overlap
wikilarge_465ba31ac5d4ec0dac8c,high,wikilarge_465ba31ac5d4ec0dac8c:1,often,nonoverlap,False,nonoverlap
wikilarge_465ba31ac5d4ec0dac8c,high,wikilarge_465ba31ac5d4ec0dac8c:2,speaks,nonoverlap,False,nonoverlap
wikilarge_465ba31ac5d4ec0dac8c,high,wikilarge_465ba31ac5d4ec0dac8c:19,world,overlap,True,overlap
wikilarge_4665b81ab38474caa320,low,wikilarge_4665b81ab38474caa320:5,french,overlap,True,overlap
wikilarge_4665b81ab38474caa320,low,wikilarge_4665b81ab38474caa320:6,football,nonoverlap,False,nonoverlap
wikilarge_4665b81ab38474caa320,low,wikilarge_4665b81ab38474caa320:7,player,nonoverlap,False,nonoverlap
wikilarge_469288ae33d07dbce6ed,medium,wikilarge_469288ae33d07dbce6ed:2,fc,overlap,True,overlap
wikilarge_469288ae33d07dbce6ed,medium,wikilarge_469288ae33d07dbce6ed:5,which,nonoverlap,False,nonoverlap
wikilarge_469288ae33d07dbce6ed,medium,wikilarge_469288ae33d07dbce6ed:6,plays,nonoverlap,False,nonoverlap
wikilarge_4749d70a6d59a65e779b,medium,wikilarge_4749d70a6d59a65e779b:2,now,nonoverlap,False,nonoverlap
wikilarge_4749d70a6d59a65e779b,medium,wikilarge_4749d70a6d59a65e779b:3,written,overlap,True,overlap
wikilarge_4749d70a6d59a65e779b,medium,wikilarge_4749d70a6d59a65e779b:5,called,nonoverlap,False,nonoverlap
wikilarge_4769adce4ea1aba3852f,high,wikilarge_4769adce4ea1aba3852f:4,over,overlap,True,overlap
wikilarge_4769adce4ea1aba3852f,high,wikilarge_4769adce4ea1aba3852f:7,groups,nonoverlap,False,nonoverlap
wikilarge_4769adce4ea1aba3852f,high,wikilarge_4769adce4ea1aba3852f:8,called,nonoverlap,False,nonoverlap
wikilarge_47c6b4e2a74c6e16511a,high,wikilarge_47c6b4e2a74c6e16511a:5,italian,overlap,True,overlap
wikilarge_47c6b4e2a74c6e16511a,high,wikilarge_47c6b4e2a74c6e16511a:6,football,nonoverlap,False,nonoverlap
wikilarge_47c6b4e2a74c6e16511a,high,wikilarge_47c6b4e2a74c6e16511a:7,player,nonoverlap,False,nonoverlap
wikilarge_484308e609c6e4ea1866,medium,wikilarge_484308e609c6e4ea1866:0,after,nonoverlap,False,nonoverlap
wikilarge_484308e609c6e4ea1866,medium,wikilarge_484308e609c6e4ea1866:5,formed,overlap,True,overlap
wikilarge_484308e609c6e4ea1866,medium,wikilarge_484308e609c6e4ea1866:6,band,nonoverlap,False,nonoverlap
wikilarge_4862f5d52bb13b512943,high,wikilarge_4862f5d52bb13b512943:4,going,overlap,True,overlap
wikilarge_4862f5d52bb13b512943,high,wikilarge_4862f5d52bb13b512943:5,played,nonoverlap,False,nonoverlap
wikilarge_4862f5d52bb13b512943,high,wikilarge_4862f5d52bb13b512943:12,following,nonoverlap,False,nonoverlap
wikilarge_48cd29bd13ec3ad48a1c,high,wikilarge_48cd29bd13ec3ad48a1c:0,lives,nonoverlap,False,nonoverlap
wikilarge_48cd29bd13ec3ad48a1c,high,wikilarge_48cd29bd13ec3ad48a1c:7,mainly,nonoverlap,False,nonoverlap
wikilarge_48cd29bd13ec3ad48a1c,high,wikilarge_48cd29bd13ec3ad48a1c:12,bald,overlap,True,overlap
wikilarge_495ff5900359f4c92a3e,low,wikilarge_495ff5900359f4c92a3e:0,usually,nonoverlap,False,nonoverlap
wikilarge_495ff5900359f4c92a3e,low,wikilarge_495ff5900359f4c92a3e:2,between,nonoverlap,False,nonoverlap
wikilarge_495ff5900359f4c92a3e,low,wikilarge_495ff5900359f4c92a3e:3,march,overlap,True,overlap
wikilarge_4986cde77adc3254e878,medium,wikilarge_4986cde77adc3254e878:2,used,nonoverlap,False,nonoverlap
wikilarge_4986cde77adc3254e878,medium,wikilarge_4986cde77adc3254e878:3,borders,nonoverlap,False,nonoverlap
wikilarge_4986cde77adc3254e878,medium,wikilarge_4986cde77adc3254e878:7,treaty,overlap,True,overlap
wikilarge_49e992129fe42af5001b,low,wikilarge_49e992129fe42af5001b:3,established,nonoverlap,False,nonoverlap
wikilarge_49e992129fe42af5001b,low,wikilarge_49e992129fe42af5001b:4,under,overlap,True,overlap
wikilarge_49e992129fe42af5001b,low,wikilarge_49e992129fe42af5001b:10,broadcast,nonoverlap,False,nonoverlap
wikilarge_4a545573ac91cfa6e9e2,high,wikilarge_4a545573ac91cfa6e9e2:2,story,nonoverlap,False,nonoverlap
wikilarge_4a545573ac91cfa6e9e2,high,wikilarge_4a545573ac91cfa6e9e2:11,uses,nonoverlap,False,nonoverlap
wikilarge_4a545573ac91cfa6e9e2,high,wikilarge_4a545573ac91cfa6e9e2:12,fighting,overlap,True,overlap
wikilarge_4a9dfef2d41cb8747566,low,wikilarge_4a9dfef2d41cb8747566:0,west,nonoverlap,False,nonoverlap
wikilarge_4a9dfef2d41cb8747566,low,wikilarge_4a9dfef2d41cb8747566:4,east,nonoverlap,False,nonoverlap
wikilarge_4a9dfef2d41cb8747566,low,wikilarge_4a9dfef2d41cb8747566:5,eastern,overlap,True,overlap
wikilarge_4aabde616700c536e49a,high,wikilarge_4aabde616700c536e49a:1,even,nonoverlap,False,nonoverlap
wikilarge_4aabde616700c536e49a,high,wikilarge_4aabde616700c536e49a:2,official,overlap,True,overlap
wikilarge_4aabde616700c536e49a,high,wikilarge_4aabde616700c536e49a:8,example,nonoverlap,False,nonoverlap
wikilarge_4bac56b1ac1a5c95194e,high,wikilarge_4bac56b1ac1a5c95194e:2,secretly,nonoverlap,False,nonoverlap
wikilarge_4bac56b1ac1a5c95194e,high,wikilarge_4bac56b1ac1a5c95194e:3,meeting,overlap,True,overlap
wikilarge_4bac56b1ac1a5c95194e,high,wikilarge_4bac56b1ac1a5c95194e:9,take,nonoverlap,False,nonoverlap
wikilarge_4bbab41f098bfb54a9ca,medium,wikilarge_4bbab41f098bfb54a9ca:0,cocoon,overlap,True,overlap
wikilarge_4bbab41f098bfb54a9ca,medium,wikilarge_4bbab41f098bfb54a9ca:2,attached,nonoverlap,False,nonoverlap
wikilarge_4bbab41f098bfb54a9ca,medium,wikilarge_4bbab41f098bfb54a9ca:5,host,nonoverlap,False,nonoverlap
wikilarge_4bf827d2b60a6d503a26,medium,wikilarge_4bf827d2b60a6d503a26:2,includes,nonoverlap,False,nonoverlap
wikilarge_4bf827d2b60a6d503a26,medium,wikilarge_4bf827d2b60a6d503a26:5,became,nonoverlap,False,nonoverlap
wikilarge_4bf827d2b60a6d503a26,medium,wikilarge_4bf827d2b60a6d503a26:9,song,overlap,True,overlap
wikilarge_4c21ca692dede9f3a384,low,wikilarge_4c21ca692dede9f3a384:2,sex,overlap,True,overlap
wikilarge_4c21ca692dede9f3a384,low,wikilarge_4c21ca692dede9f3a384:3,depends,nonoverlap,False,nonoverlap
wikilarge_4c21ca692dede9f3a384,low,wikilarge_4c21ca692dede9f3a384:5,which,nonoverlap,False,nonoverlap
wikilarge_4c3fb06cf02bd97d3a6f,low,wikilarge_4c3fb06cf02bd97d3a6f:3,engines,overlap,True,overlap
wikilarge_4c3fb06cf02bd97d3a6f,low,wikilarge_4c3fb06cf02bd97d3a6f:4,sometimes,nonoverlap,False,nonoverlap
wikilarge_4c3fb06cf02bd97d3a6f,low,wikilarge_4c3fb06cf02bd97d3a6f:5,called,nonoverlap,False,nonoverlap
wikilarge_4c54fad6be6ca91cd471,medium,wikilarge_4c54fad6be6ca91cd471:3,april,overlap,True,overlap
wikilarge_4c54fad6be6ca91cd471,medium,wikilarge_4c54fad6be6ca91cd471:5,football,nonoverlap,False,nonoverlap
wikilarge_4c54fad6be6ca91cd471,medium,wikilarge_4c54fad6be6ca91cd471:6,player,nonoverlap,False,nonoverlap
wikilarge_4cad0962f7ba4c1f7a39,low,wikilarge_4cad0962f7ba4c1f7a39:2,influenced,nonoverlap,False,nonoverlap
wikilarge_4cad0962f7ba4c1f7a39,low,wikilarge_4cad0962f7ba4c1f7a39:6,late,overlap,True,overlap
wikilarge_4cad0962f7ba4c1f7a39,low,wikilarge_4cad0962f7ba4c1f7a39:11,century,nonoverlap,False,nonoverlap
wikilarge_4cee4f96f0b28294120e,low,wikilarge_4cee4f96f0b28294120e:2,way,nonoverlap,False,nonoverlap
wikilarge_4cee4f96f0b28294120e,low,wikilarge_4cee4f96f0b28294120e:3,putting,nonoverlap,False,nonoverlap
wikilarge_4cee4f96f0b28294120e,low,wikilarge_4cee4f96f0b28294120e:5,together,overlap,True,overlap
wikilarge_4d2c278e934a93f76e3e,medium,wikilarge_4d2c278e934a93f76e3e:1,later,nonoverlap,False,nonoverlap
wikilarge_4d2c278e934a93f76e3e,medium,wikilarge_4d2c278e934a93f76e3e:6,called,nonoverlap,False,nonoverlap
wikilarge_4d2c278e934a93f76e3e,medium,wikilarge_4d2c278e934a93f76e3e:9,tour,overlap,True,overlap
wikilarge_4d3cd10152a3b0654b1d,medium,wikilarge_4d3cd10152a3b0654b1d:3,february,overlap,True,overlap
wikilarge_4d3cd10152a3b0654b1d,medium,wikilarge_4d3cd10152a3b0654b1d:5,football,nonoverlap,False,nonoverlap
wikilarge_4d3cd10152a3b0654b1d,medium,wikilarge_4d3cd10152a3b0654b1d:6,player,nonoverlap,False,nonoverlap
wikilarge_4d7978bf8380cba5a94d,high,wikilarge_4d7978bf8380cba5a94d:0,december,overlap,True,overlap
wikilarge_4d7978bf8380cba5a94d,high,wikilarge_4d7978bf8380cba5a94d:8,him,nonoverlap,False,nonoverlap
wikilarge_4d7978bf8380cba5a94d,high,wikilarge_4d7978bf8380cba5a94d:15,before,nonoverlap,False,nonoverlap
wikilarge_4da5bcb5aa14813f2ef3,high,wikilarge_4da5bcb5aa14813f2ef3:4,called,nonoverlap,False,nonoverlap
wikilarge_4da5bcb5aa14813f2ef3,high,wikilarge_4da5bcb5aa14813f2ef3:11,where,overlap,True,overlap
wikilarge_4da5bcb5aa14813f2ef3,high,wikilarge_4da5bcb5aa14813f2ef3:13,get,nonoverlap,False,nonoverlap
wikilarge_4db0418258ce0a1cb33a,medium,wikilarge_4db0418258ce0a1cb33a:0,most,nonoverlap,False,nonoverlap
wikilarge_4db0418258ce0a1cb33a,medium,wikilarge_4db0418258ce0a1cb33a:7,where,nonoverlap,False,nonoverlap
wikilarge_4db0418258ce0a1cb33a,medium,wikilarge_4db0418258ce0a1cb33a:8,there,overlap,True,overlap
wikilarge_4db1f6121c78a9920762,low,wikilarge_4db1f6121c78a9920762:0,because,nonoverlap,False,nonoverlap
wikilarge_4db1f6121c78a9920762,low,wikilarge_4db1f6121c78a9920762:2,stayed,overlap,True,overlap
wikilarge_4db1f6121c78a9920762,low,wikilarge_4db1f6121c78a9920762:3,far,nonoverlap,False,nonoverlap
wikilarge_4e5a7d0c1d2d90ef1248,medium,wikilarge_4e5a7d0c1d2d90ef1248:3,modern,nonoverlap,False,nonoverlap
wikilarge_4e5a7d0c1d2d90ef1248,medium,wikilarge_4e5a7d0c1d2d90ef1248:4,times,nonoverlap,False,nonoverlap
wikilarge_4e5a7d0c1d2d90ef1248,medium,wikilarge_4e5a7d0c1d2d90ef1248:6,london,overlap,True,overlap
wikilarge_4ebc6f52dfccb2328380,medium,wikilarge_4ebc6f52dfccb2328380:1,difficult,nonoverlap,False,nonoverlap
wikilarge_4ebc6f52dfccb2328380,medium,wikilarge_4ebc6f52dfccb2328380:4,visual,overlap,True,overlap
wikilarge_4ebc6f52dfccb2328380,medium,wikilarge_4ebc6f52dfccb2328380:9,see,nonoverlap,False,nonoverlap
wikilarge_4f79977de02cb06f6bac,high,wikilarge_4f79977de02cb06f6bac:0,short,overlap,True,overlap
wikilarge_4f79977de02cb06f6bac,high,wikilarge_4f79977de02cb06f6bac:1,movie,nonoverlap,False,nonoverlap
wikilarge_4f79977de02cb06f6bac,high,wikilarge_4f79977de02cb06f6bac:2,called,nonoverlap,False,nonoverlap
wikilarge_50e1d0b4fcb18e862945,low,wikilarge_50e1d0b4fcb18e862945:1,walks,nonoverlap,False,nonoverlap
wikilarge_50e1d0b4fcb18e862945,low,wikilarge_50e1d0b4fcb18e862945:2,along,nonoverlap,False,nonoverlap
wikilarge_50e1d0b4fcb18e862945,low,wikilarge_50e1d0b4fcb18e862945:3,streets,overlap,True,overlap
wikilarge_514be764cd03239eba0e,medium,wikilarge_514be764cd03239eba0e:5,austrian,overlap,True,overlap
wikilarge_514be764cd03239eba0e,medium,wikilarge_514be764cd03239eba0e:6,football,nonoverlap,False,nonoverlap
wikilarge_514be764cd03239eba0e,medium,wikilarge_514be764cd03239eba0e:7,player,nonoverlap,False,nonoverlap
wikilarge_5153298d4713f9ad4dce,high,wikilarge_5153298d4713f9ad4dce:1,gave,nonoverlap,False,nonoverlap
wikilarge_5153298d4713f9ad4dce,high,wikilarge_5153298d4713f9ad4dce:8,made,nonoverlap,False,nonoverlap
wikilarge_5153298d4713f9ad4dce,high,wikilarge_5153298d4713f9ad4dce:12,number,overlap,True,overlap
wikilarge_518d431873288cb5cfc2,medium,wikilarge_518d431873288cb5cfc2:0,chain,overlap,True,overlap
wikilarge_518d431873288cb5cfc2,medium,wikilarge_518d431873288cb5cfc2:3,tries,nonoverlap,False,nonoverlap
wikilarge_518d431873288cb5cfc2,medium,wikilarge_518d431873288cb5cfc2:7,gets,nonoverlap,False,nonoverlap
wikilarge_51a4d93639d2f3f55b74,low,wikilarge_51a4d93639d2f3f55b74:0,used,overlap,True,overlap
wikilarge_51a4d93639d2f3f55b74,low,wikilarge_51a4d93639d2f3f55b74:1,treat,nonoverlap,False,nonoverlap
wikilarge_51a4d93639d2f3f55b74,low,wikilarge_51a4d93639d2f3f55b74:5,related,nonoverlap,False,nonoverlap
wikilarge_52228b118b8a98e30a19,medium,wikilarge_52228b118b8a98e30a19:0,movie,nonoverlap,False,nonoverlap
wikilarge_52228b118b8a98e30a19,medium,wikilarge_52228b118b8a98e30a19:1,starred,nonoverlap,False,nonoverlap
wikilarge_52228b118b8a98e30a19,medium,wikilarge_52228b118b8a98e30a19:13,cooper,overlap,True,overlap
wikilarge_5264ec5fd85ffdf98f00,medium,wikilarge_5264ec5fd85ffdf98f00:4,july,overlap,True,overlap
wikilarge_5264ec5fd85ffdf98f00,medium,wikilarge_5264ec5fd85ffdf98f00:6,football,nonoverlap,False,nonoverlap
wikilarge_5264ec5fd85ffdf98f00,medium,wikilarge_5264ec5fd85ffdf98f00:7,player,nonoverlap,False,nonoverlap
wikilarge_52c50c4a5dd0286a8f8d,medium,wikilarge_52c50c4a5dd0286a8f8d:3,which,nonoverlap,False,nonoverlap
wikilarge_52c50c4a5dd0286a8f8d,medium,wikilarge_52c50c4a5dd0286a8f8d:7,german,overlap,True,overlap
wikilarge_52c50c4a5dd0286a8f8d,medium,wikilarge_52c50c4a5dd0286a8f8d:9,different,nonoverlap,False,nonoverlap
wikilarge_531b602359aa6f670dcd,high,wikilarge_531b602359aa6f670dcd:0,english,overlap,True,overlap
wikilarge_531b602359aa6f670dcd,high,wikilarge_531b602359aa6f670dcd:2,different,nonoverlap,False,nonoverlap
wikilarge_531b602359aa6f670dcd,high,wikilarge_531b602359aa6f670dcd:6,like,nonoverlap,False,nonoverlap
wikilarge_533614bd469b974d9148,low,wikilarge_533614bd469b974d9148:0,went,nonoverlap,False,nonoverlap
wikilarge_533614bd469b974d9148,low,wikilarge_533614bd469b974d9148:1,school,nonoverlap,False,nonoverlap
wikilarge_533614bd469b974d9148,low,wikilarge_533614bd469b974d9148:3,university,overlap,True,overlap
wikilarge_5469eb16186caec582ce,medium,wikilarge_5469eb16186caec582ce:1,family,nonoverlap,False,nonoverlap
wikilarge_5469eb16186caec582ce,medium,wikilarge_5469eb16186caec582ce:2,stayed,nonoverlap,False,nonoverlap
wikilarge_5469eb16186caec582ce,medium,wikilarge_5469eb16186caec582ce:5,military,overlap,True,overlap
wikilarge_54bf00b35c2a34ff4093,medium,wikilarge_54bf00b35c2a34ff4093:4,english,overlap,True,overlap
wikilarge_54bf00b35c2a34ff4093,medium,wikilarge_54bf00b35c2a34ff4093:6,one,nonoverlap,False,nonoverlap
wikilarge_54bf00b35c2a34ff4093,medium,wikilarge_54bf00b35c2a34ff4093:7,members,nonoverlap,False,nonoverlap
wikilarge_54c4611a5e6ec1ab5258,low,wikilarge_54c4611a5e6ec1ab5258:4,said,overlap,True,overlap
wikilarge_54c4611a5e6ec1ab5258,low,wikilarge_54c4611a5e6ec1ab5258:5,want,nonoverlap,False,nonoverlap
wikilarge_54c4611a5e6ec1ab5258,low,wikilarge_54c4611a5e6ec1ab5258:7,movie,nonoverlap,False,nonoverlap
wikilarge_54c7209bd0d07fe6279c,high,wikilarge_54c7209bd0d07fe6279c:1,organizations,overlap,True,overlap
wikilarge_54c7209bd0d07fe6279c,high,wikilarge_54c7209bd0d07fe6279c:2,use,nonoverlap,False,nonoverlap
wikilarge_54c7209bd0d07fe6279c,high,wikilarge_54c7209bd0d07fe6279c:5,where,nonoverlap,False,nonoverlap
wikilarge_54d0114f606eac07bdd4,low,wikilarge_54d0114f606eac07bdd4:1,series,overlap,True,overlap
wikilarge_54d0114f606eac07bdd4,low,wikilarge_54d0114f606eac07bdd4:4,scenes,nonoverlap,False,nonoverlap
wikilarge_54d0114f606eac07bdd4,low,wikilarge_54d0114f606eac07bdd4:5,outside,nonoverlap,False,nonoverlap
wikilarge_54d836d1d2108397d9c5,medium,wikilarge_54d836d1d2108397d9c5:0,italy,overlap,True,overlap
wikilarge_54d836d1d2108397d9c5,medium,wikilarge_54d836d1d2108397d9c5:3,after,nonoverlap,False,nonoverlap
wikilarge_54d836d1d2108397d9c5,medium,wikilarge_54d836d1d2108397d9c5:4,beating,nonoverlap,False,nonoverlap
wikilarge_550b7002bfe2dc0b10bd,low,wikilarge_550b7002bfe2dc0b10bd:1,popular,nonoverlap,False,nonoverlap
wikilarge_550b7002bfe2dc0b10bd,low,wikilarge_550b7002bfe2dc0b10bd:4,said,nonoverlap,False,nonoverlap
wikilarge_550b7002bfe2dc0b10bd,low,wikilarge_550b7002bfe2dc0b10bd:7,artists,overlap,True,overlap
wikilarge_551d998410010702eb5c,low,wikilarge_551d998410010702eb5c:1,stopped,nonoverlap,False,nonoverlap
wikilarge_551d998410010702eb5c,low,wikilarge_551d998410010702eb5c:2,working,nonoverlap,False,nonoverlap
wikilarge_551d998410010702eb5c,low,wikilarge_551d998410010702eb5c:3,wwe,overlap,True,overlap
wikilarge_556770be6d8ec0681d92,medium,wikilarge_556770be6d8ec0681d92:2,area,overlap,True,overlap
wikilarge_556770be6d8ec0681d92,medium,wikilarge_556770be6d8ec0681d92:6,making,nonoverlap,False,nonoverlap
wikilarge_556770be6d8ec0681d92,medium,wikilarge_556770be6d8ec0681d92:8,where,nonoverlap,False,nonoverlap
wikilarge_55692c59a728b86a2332,low,wikilarge_55692c59a728b86a2332:3,th,overlap,True,overlap
wikilarge_55692c59a728b86a2332,low,wikilarge_55692c59a728b86a2332:4,century,nonoverlap,False,nonoverlap
wikilarge_55692c59a728b86a2332,low,wikilarge_55692c59a728b86a2332:8,problems,nonoverlap,False,nonoverlap
wikilarge_55d3c946843c4cb57da5,medium,wikilarge_55d3c946843c4cb57da5:5,reported,nonoverlap,False,nonoverlap
wikilarge_55d3c946843c4cb57da5,medium,wikilarge_55d3c946843c4cb57da5:6,event,nonoverlap,False,nonoverlap
wikilarge_55d3c946843c4cb57da5,medium,wikilarge_55d3c946843c4cb57da5:8,ford,overlap,True,overlap
wikilarge_55f7fc74bdb8f190148f,medium,wikilarge_55f7fc74bdb8f190148f:8,where,nonoverlap,False,nonoverlap
wikilarge_55f7fc74bdb8f190148f,medium,wikilarge_55f7fc74bdb8f190148f:10,get,nonoverlap,False,nonoverlap
wikilarge_55f7fc74bdb8f190148f,medium,wikilarge_55f7fc74bdb8f190148f:12,heart,overlap,True,overlap
wikilarge_56450815f2564d9f43fe,low,wikilarge_56450815f2564d9f43fe:2,avoid,nonoverlap,False,nonoverlap
wikilarge_56450815f2564d9f43fe,low,wikilarge_56450815f2564d9f43fe:5,ship,overlap,True,overlap
wikilarge_56450815f2564d9f43fe,low,wikilarge_56450815f2564d9f43fe:8,place,nonoverlap,False,nonoverlap
wikilarge_56672042e992992ec95d,medium,wikilarge_56672042e992992ec95d:2,born,overlap,True,overlap
wikilarge_56672042e992992ec95d,medium,wikilarge_56672042e992992ec95d:5,football,nonoverlap,False,nonoverlap
wikilarge_56672042e992992ec95d,medium,wikilarge_56672042e992992ec95d:6,player,nonoverlap,False,nonoverlap
wikilarge_56691bc2246ed79b85b2,medium,wikilarge_56691bc2246ed79b85b2:0,henry,overlap,True,overlap
wikilarge_56691bc2246ed79b85b2,medium,wikilarge_56691bc2246ed79b85b2:2,met,nonoverlap,False,nonoverlap
